rental_id,inventory_id,rental_date,return_date,game_id,customer_id,staff_id,price,fine
8494,81,2022-02-28,2022-05-01,36,347,3,12.35,0.0
8495,463,2022-02-28,2022-03-05,13,491,2,31.93,0.0
8496,270,2022-02-28,2022-03-01,1,132,2,10.97,0.0
8497,156,2022-02-28,2022-02-28,42,399,2,8.0,0.0
8498,471,2022-02-28,2022-03-10,9,27,3,27.33,8.2
8499,298,2022-02-28,2022-04-10,19,596,5,13.33,8.0
8500,72,2022-02-28,2022-03-03,27,170,2,4.5,0.0
8501,260,2022-02-28,2022-02-28,3,423,3,10.58,0.0
8502,109,2022-02-28,2022-03-10,22,278,5,13.14,3.94
8503,63,2022-02-28,2022-03-12,4,34,3,10.215,5.11
8504,191,2022-02-28,2022-03-13,43,519,3,3.78,2.27
8505,140,2022-02-28,2022-03-02,2,36,5,3.8970000000000002,0.0
8506,100,2022-02-28,2022-03-01,32,565,3,7.71,0.0
8507,111,2022-02-28,2022-02-28,32,309,5,6.939,0.0
8508,99,2022-03-01,2022-03-01,6,543,3,7.95,0.0
8509,231,2022-03-01,2022-06-16,32,397,3,6.939,5.55
8510,79,2022-03-01,2022-03-07,22,535,3,14.6,0.0
8511,32,2022-03-01,2022-03-14,4,366,3,11.35,6.81
8512,91,2022-03-01,2022-03-01,39,264,2,2.47,0.0
8513,60,2022-03-01,2022-04-17,13,483,5,31.93,28.74
8514,464,2022-03-01,2022-03-04,19,379,5,13.33,0.0
8515,240,2022-03-01,2022-03-03,35,225,3,10.84,0.0
8516,204,2022-03-01,2022-03-08,19,402,3,13.33,0.0
8517,127,2022-03-01,2022-12-06,50,537,5,8.88,0.0
8518,190,2022-03-01,2022-03-07,1,365,5,9.873000000000001,0.0
8519,25,2022-03-01,2022-03-06,33,267,5,10.6,0.0
8520,119,2022-03-01,2022-03-07,10,40,2,16.191,0.0
8521,323,2022-03-01,2022-03-06,44,440,2,5.33,0.0
8522,198,2022-03-01,2022-03-14,21,401,3,43.33,26.0
8523,129,2022-03-01,2022-03-11,26,150,2,23.33,7.0
8524,476,2022-03-01,2022-03-04,25,559,5,3.77,0.0
8525,461,2022-03-01,2022-03-09,25,151,2,3.77,0.38
8526,165,2022-03-01,2022-03-03,13,491,5,31.93,0.0
8527,378,2022-03-01,2022-03-02,33,484,2,10.6,0.0
8528,347,2022-03-01,2022-03-01,13,109,3,28.737000000000002,0.0
8529,334,2022-03-01,2022-03-01,32,301,2,7.71,0.0
8530,422,2022-03-02,2022-03-02,20,140,5,6.777,0.0
8531,376,2022-03-02,2022-03-02,26,275,2,20.997,0.0
8532,61,2022-03-02,2022-03-02,26,401,1,23.33,0.0
8533,37,2022-03-02,2022-03-06,5,290,1,8.397,0.0
8534,413,2022-03-02,2022-03-08,13,152,1,28.737000000000002,0.0
8535,341,2022-03-02,2022-03-04,13,138,1,31.93,0.0
8536,171,2022-03-02,2022-03-06,25,329,2,3.77,0.0
8537,460,2022-03-02,2022-03-04,39,450,2,2.47,0.0
8538,294,2022-03-02,2022-03-06,29,560,5,19.27,0.0
8539,217,2022-03-02,2022-03-03,10,580,2,17.99,0.0
8540,51,2022-03-02,2022-03-06,36,289,5,12.35,0.0
8541,111,2022-03-02,2022-03-11,32,165,1,7.71,1.54
8542,360,2022-03-02,2022-03-02,28,410,2,8.67,0.0
8543,401,2022-03-02,2022-03-08,46,461,2,1.71,0.0
8544,172,2022-03-02,2022-03-02,27,94,2,4.5,0.0
8545,487,2022-03-02,2022-03-03,27,350,5,4.5,0.0
8546,348,2022-03-02,2022-03-02,39,484,1,2.47,0.0
8547,453,2022-03-02,2022-03-11,29,552,2,19.27,3.85
8548,168,2022-03-02,2022-03-15,39,385,5,2.47,1.48
8549,353,2022-03-02,2022-03-12,7,556,2,12.17,3.65
8550,146,2022-03-02,2022-04-14,1,299,1,9.873000000000001,4.94
8551,407,2022-03-02,2022-03-29,13,186,5,28.737000000000002,57.47
8552,489,2022-03-02,2022-03-08,23,77,2,1.53,0.0
8553,19,2022-03-02,2022-03-08,27,26,1,4.5,0.0
8554,449,2022-03-02,2022-03-13,3,162,1,10.58,4.23
8555,208,2022-03-02,2022-03-10,38,159,1,14.391,1.44
8556,166,2022-03-02,2022-03-09,13,551,2,31.93,0.0
8557,253,2022-03-02,2022-03-04,13,171,1,28.737000000000002,0.0
8558,246,2022-03-03,2022-03-03,44,30,1,4.797000000000001,0.0
8559,468,2022-03-03,2022-03-03,29,19,4,17.343,0.0
8560,438,2022-03-03,2022-03-14,25,577,1,3.77,1.51
8561,94,2022-03-03,2022-03-04,4,278,4,10.215,0.0
8562,424,2022-03-03,2022-03-03,6,220,4,7.95,0.0
8563,437,2022-03-03,2022-03-05,13,451,1,31.93,0.0
8564,128,2022-03-03,2022-03-05,9,389,4,24.596999999999998,0.0
8565,427,2022-03-03,2022-03-03,4,547,4,11.35,0.0
8566,30,2022-03-03,2022-03-03,36,153,3,11.115,0.0
8567,41,2022-03-03,2022-03-16,23,34,1,1.53,0.92
8568,346,2022-03-03,2022-03-03,27,418,3,5.0,0.0
8569,158,2022-03-03,2022-03-04,32,410,3,7.71,0.0
8570,477,2022-03-03,2022-03-10,22,123,4,13.14,0.0
8571,107,2022-03-03,2022-03-10,40,596,1,6.87,0.0
8572,335,2022-03-03,2022-03-06,1,446,4,10.97,0.0
8573,173,2022-03-03,2022-03-14,37,117,1,2.79,1.12
8574,418,2022-03-03,2022-03-11,28,391,4,8.67,0.87
8575,187,2022-03-03,2022-03-03,1,123,4,9.873000000000001,0.0
8576,440,2022-03-03,2022-03-03,31,388,1,8.0,0.0
8577,488,2022-03-03,2022-03-07,25,20,3,3.77,0.0
8578,5,2022-03-03,2022-03-10,32,12,1,7.71,0.0
8579,312,2022-03-03,2022-03-14,1,311,3,10.97,4.39
8580,40,2022-03-03,2022-03-03,39,88,4,2.2230000000000003,0.0
8581,384,2022-03-03,2022-03-15,7,351,3,10.953,5.48
8582,192,2022-03-03,2022-03-04,5,388,4,9.33,0.0
8583,293,2022-03-03,2022-03-08,13,219,4,28.737000000000002,0.0
8584,350,2022-03-03,2022-04-29,13,211,4,28.737000000000002,54.6
8585,320,2022-03-03,2022-03-11,32,434,4,7.71,0.77
8586,330,2022-03-04,2022-03-11,13,166,1,31.93,0.0
8587,71,2022-03-04,2022-03-04,13,543,4,31.93,0.0
8588,102,2022-03-04,2022-03-06,10,241,4,17.99,0.0
8589,8,2022-03-04,2022-03-07,19,146,1,13.33,0.0
8590,221,2022-03-04,2022-03-08,13,550,4,31.93,0.0
8591,319,2022-03-04,2022-03-13,13,436,2,31.93,6.39
8592,427,2022-03-04,2022-03-09,4,521,2,11.35,0.0
8593,35,2022-03-04,2022-03-04,27,368,1,5.0,0.0
8594,31,2022-03-04,2022-03-15,15,353,4,2.83,1.13
8595,379,2022-03-04,2022-03-06,7,269,1,12.17,0.0
8596,277,2022-03-04,2022-03-04,22,301,4,14.6,0.0
8597,271,2022-03-04,2022-03-04,44,241,2,5.33,0.0
8598,175,2022-03-04,2022-03-07,4,415,4,11.35,0.0
8599,189,2022-03-04,2022-03-10,13,387,2,31.93,0.0
8600,411,2022-03-04,2022-03-05,24,94,1,11.322000000000001,0.0
8601,12,2022-03-04,2022-03-07,13,583,4,31.93,0.0
8602,98,2022-03-05,2022-03-12,49,394,2,7.71,0.0
8603,101,2022-03-05,2022-03-16,44,388,5,5.33,2.13
8604,439,2022-03-05,2022-03-05,50,422,4,8.88,0.0
8605,86,2022-03-05,2022-03-12,13,257,4,31.93,0.0
8606,429,2022-03-05,2022-03-08,13,115,4,31.93,0.0
8607,215,2022-03-05,2022-03-08,22,195,4,13.14,0.0
8608,426,2022-03-05,2022-03-08,22,178,4,13.14,0.0
8609,285,2022-03-05,2022-04-02,35,415,2,10.84,22.76
8610,34,2022-03-05,2022-03-11,13,552,2,31.93,0.0
8611,349,2022-03-05,2022-03-08,7,368,5,12.17,0.0
8612,484,2022-03-05,2022-03-16,27,479,5,5.0,2.0
8613,332,2022-03-05,2022-03-18,22,552,4,14.6,8.76
8614,162,2022-03-05,2022-03-16,2,554,2,4.33,1.73
8615,441,2022-03-05,2022-03-05,13,84,4,31.93,0.0
8616,197,2022-03-05,2022-06-22,1,586,5,10.97,10.97
8617,206,2022-03-05,2022-03-13,22,34,2,13.14,1.31
8618,67,2022-03-05,2022-03-29,38,363,4,15.99,27.18
8619,179,2022-03-05,2022-03-08,10,236,4,16.191,0.0
8620,207,2022-03-06,2022-03-10,13,86,1,28.737000000000002,0.0
8621,436,2022-03-06,2022-03-06,36,370,1,12.35,0.0
8622,211,2022-03-06,2022-03-09,40,422,1,6.87,0.0
8623,134,2022-03-06,2022-03-06,29,264,1,19.27,0.0
8624,341,2022-03-06,2022-03-13,13,483,1,31.93,0.0
8625,497,2022-03-06,2022-03-16,29,600,1,19.27,5.78
8626,252,2022-03-06,2022-03-07,46,298,1,1.71,0.0
8627,446,2022-03-06,2022-03-18,39,12,1,2.47,1.24
8628,169,2022-03-06,2022-03-07,1,490,1,10.97,0.0
8629,393,2022-03-06,2022-03-11,5,247,1,9.33,0.0
8630,313,2022-03-06,2022-03-19,13,51,1,31.93,19.16
8631,433,2022-03-06,2022-03-06,29,297,1,19.27,0.0
8632,279,2022-03-06,2022-03-12,26,167,1,20.997,0.0
8633,178,2022-03-06,2022-03-18,22,216,1,14.6,7.3
8634,40,2022-03-06,2022-03-09,39,194,1,2.47,0.0
8635,43,2022-03-06,2022-03-22,22,75,1,14.6,13.14
8636,265,2022-03-06,2022-04-04,1,104,1,9.873000000000001,21.72
8637,443,2022-03-06,2022-03-08,44,133,1,5.33,0.0
8638,280,2022-03-06,2022-03-06,13,5,1,28.737000000000002,0.0
8639,465,2022-03-06,2022-03-06,36,352,1,12.35,0.0
8640,314,2022-03-06,2022-03-12,37,103,1,3.1,0.0
8641,386,2022-03-06,2022-03-08,27,579,1,5.0,0.0
8642,184,2022-03-06,2022-03-06,35,297,1,10.84,0.0
8643,192,2022-03-06,2022-03-13,5,251,1,9.33,0.0
8644,423,2022-03-06,2022-03-06,41,523,1,1.92,0.0
8645,150,2022-03-07,2022-03-30,36,108,3,12.35,19.76
8646,123,2022-03-07,2022-03-07,11,349,3,3.99,0.0
8647,13,2022-03-07,2022-03-10,27,301,3,5.0,0.0
8648,447,2022-03-07,2022-03-10,13,104,3,28.737000000000002,0.0
8649,241,2022-03-07,2022-03-18,22,83,3,14.6,5.84
8650,202,2022-03-07,2022-03-18,13,332,3,31.93,12.77
8651,372,2022-03-07,2022-03-08,29,575,3,19.27,0.0
8652,15,2022-03-07,2022-03-10,22,126,3,14.6,0.0
8653,159,2022-03-07,2022-03-07,9,434,3,27.33,0.0
8654,234,2022-03-07,2022-03-16,44,290,3,4.797000000000001,0.96
8655,28,2022-03-07,2022-03-11,3,255,3,10.58,0.0
8656,145,2022-03-07,2022-03-16,29,386,3,19.27,3.85
8657,225,2022-03-07,2022-03-20,40,354,3,6.87,4.12
8658,134,2022-03-07,2022-03-12,29,522,3,19.27,0.0
8659,134,2022-03-07,2022-03-07,29,33,3,17.343,0.0
8660,205,2022-03-07,2022-03-09,1,546,3,10.97,0.0
8661,141,2022-03-07,2022-03-08,1,269,3,10.97,0.0
8662,36,2022-03-07,2022-03-07,4,195,3,10.215,0.0
8663,50,2022-03-07,2022-03-14,36,326,3,12.35,0.0
8664,445,2022-03-07,2022-03-10,13,271,3,31.93,0.0
8665,245,2022-03-08,2022-03-11,2,568,1,4.33,0.0
8666,383,2022-03-08,2022-03-09,10,356,1,17.99,0.0
8667,280,2022-03-08,2022-03-08,13,442,1,31.93,0.0
8668,450,2022-03-08,2022-03-19,4,297,4,11.35,4.54
8669,35,2022-03-08,2022-03-13,27,362,4,4.5,0.0
8670,16,2022-03-08,2022-03-08,44,353,1,5.33,0.0
8671,390,2022-03-08,2022-03-30,43,366,1,3.78,5.67
8672,391,2022-03-08,2022-03-14,39,326,1,2.47,0.0
8673,217,2022-03-08,2022-03-08,10,418,1,17.99,0.0
8674,254,2022-03-08,2022-04-01,27,193,1,5.0,8.5
8675,304,2022-03-08,2022-04-05,36,84,4,12.35,25.94
8676,3,2022-03-08,2022-03-09,28,165,4,8.67,0.0
8677,181,2022-03-08,2022-03-11,13,555,4,31.93,0.0
8678,100,2022-03-08,2022-03-29,32,483,4,7.71,10.79
8679,139,2022-03-08,2022-03-08,36,26,4,11.115,0.0
8680,476,2022-03-08,2022-03-08,25,285,4,3.3930000000000002,0.0
8681,281,2022-03-08,2022-03-14,13,354,1,31.93,0.0
8682,259,2022-03-08,2022-03-14,46,113,1,1.539,0.0
8683,240,2022-03-08,2022-03-13,35,100,1,10.84,0.0
8684,360,2022-03-08,2022-03-12,28,69,4,7.803,0.0
8685,281,2022-03-08,2022-03-08,13,35,1,31.93,0.0
8686,194,2022-03-08,2022-05-28,32,360,4,6.939,9.02
8687,44,2022-03-08,2022-03-18,5,205,4,8.397,2.52
8688,18,2022-03-09,2022-03-09,35,251,4,10.84,0.0
8689,329,2022-03-09,2022-03-15,38,370,1,15.99,0.0
8690,172,2022-03-09,2022-03-09,27,422,1,5.0,0.0
8691,59,2022-03-09,2022-03-15,27,245,4,5.0,0.0
8692,115,2022-03-09,2022-03-10,32,186,5,6.939,0.0
8693,125,2022-03-09,2022-03-17,18,586,5,4.17,0.42
8694,62,2022-03-09,2022-03-22,32,312,1,6.939,4.16
8695,327,2022-03-09,2022-03-12,44,405,4,4.797000000000001,0.0
8696,479,2022-03-09,2022-03-09,4,98,4,10.215,0.0
8697,167,2022-03-09,2022-03-09,19,566,1,13.33,0.0
8698,469,2022-03-09,2022-03-12,22,354,5,14.6,0.0
8699,263,2022-03-09,2022-03-15,10,490,5,17.99,0.0
8700,495,2022-03-09,2022-03-11,27,451,1,5.0,0.0
8701,310,2022-03-09,2022-03-12,6,464,4,7.95,0.0
8702,216,2022-03-09,2022-03-09,43,361,5,3.78,0.0
8703,170,2022-03-09,2022-03-10,35,396,1,9.756,0.0
8704,220,2022-03-09,2022-03-15,13,190,4,31.93,0.0
8705,106,2022-03-09,2022-03-22,6,249,1,7.95,4.77
8706,4,2022-03-10,2022-03-17,22,399,1,14.6,0.0
8707,215,2022-03-10,2022-03-21,22,8,1,13.14,5.26
8708,29,2022-03-10,2022-05-01,42,571,1,8.0,11.2
8709,421,2022-03-10,2023-02-12,5,559,1,9.33,0.0
8710,90,2022-03-10,2022-03-22,29,365,1,17.343,8.67
8711,500,2022-03-10,2022-03-15,40,193,1,6.87,0.0
8712,183,2022-03-10,2022-03-13,32,547,1,7.71,0.0
8713,152,2022-03-10,2022-03-21,39,456,1,2.47,0.99
8714,351,2022-03-10,2022-03-13,40,333,1,6.87,0.0
8715,358,2022-03-10,2022-03-15,19,194,1,13.33,0.0
8716,93,2022-03-10,2022-03-15,32,159,1,6.939,0.0
8717,236,2022-03-10,2022-03-10,32,515,1,7.71,0.0
8718,340,2022-03-10,2022-03-16,39,165,1,2.47,0.0
8719,24,2022-03-10,2022-03-19,23,432,1,1.7,0.34
8720,255,2022-03-10,2022-03-14,40,507,1,6.87,0.0
8721,109,2022-03-10,2022-03-20,22,513,1,14.6,4.38
8722,437,2022-03-10,2022-03-16,13,497,1,31.93,0.0
8723,73,2022-03-10,2022-03-12,32,332,1,6.939,0.0
8724,153,2022-03-10,2022-03-15,25,143,1,3.77,0.0
8725,386,2022-03-10,2022-03-10,27,320,1,5.0,0.0
8726,164,2022-03-10,2022-03-23,32,113,1,6.939,4.16
8727,88,2022-03-10,2022-03-17,40,30,1,6.183,0.0
8728,70,2022-03-10,2022-03-10,32,548,1,7.71,0.0
8729,377,2022-03-10,2022-03-10,9,9,1,24.596999999999998,0.0
8730,447,2022-03-10,2022-03-20,13,524,1,31.93,9.58
8731,346,2022-03-10,2022-03-16,27,153,1,4.5,0.0
8732,156,2022-03-10,2022-03-19,42,422,1,8.0,1.6
8733,47,2022-03-10,2022-03-17,19,244,1,13.33,0.0
8734,84,2022-03-10,2022-03-12,40,3,1,6.87,0.0
8735,19,2022-03-10,2022-04-03,27,115,1,5.0,8.5
8736,471,2022-03-10,2022-03-16,9,452,1,27.33,0.0
8737,335,2022-03-10,2022-03-11,1,155,1,10.97,0.0
8738,128,2022-03-10,2022-03-20,9,17,1,24.596999999999998,7.38
8739,325,2022-03-10,2022-03-10,35,484,1,10.84,0.0
8740,135,2022-03-10,2022-03-15,10,337,1,17.99,0.0
8741,267,2022-03-11,2022-03-16,32,70,4,6.939,0.0
8742,477,2022-03-11,2022-03-12,22,108,4,14.6,0.0
8743,261,2022-03-11,2022-03-11,22,171,4,13.14,0.0
8744,440,2022-03-11,2022-03-11,31,205,4,7.2,0.0
8745,386,2022-03-11,2022-03-21,27,433,4,5.0,1.5
8746,397,2022-03-11,2022-03-23,27,151,4,5.0,2.5
8747,167,2022-03-11,2022-03-21,19,345,4,11.997,3.6
8748,269,2022-03-11,2022-03-17,6,148,4,7.95,0.0
8749,112,2022-03-11,2022-03-16,13,353,4,31.93,0.0
8750,137,2022-03-11,2022-03-11,27,451,4,5.0,0.0
8751,286,2022-03-11,2022-03-13,13,414,4,31.93,0.0
8752,374,2022-03-11,2022-03-20,5,138,4,9.33,1.87
8753,161,2022-03-11,2022-03-15,46,594,4,1.71,0.0
8754,26,2022-03-11,2022-03-12,13,145,4,28.737000000000002,0.0
8755,154,2022-03-11,2022-03-13,26,264,4,23.33,0.0
8756,487,2022-03-11,2022-03-13,27,77,4,4.5,0.0
8757,118,2022-03-11,2022-03-18,27,482,4,5.0,0.0
8758,10,2022-03-11,2022-03-11,4,593,4,11.35,0.0
8759,189,2022-03-11,2022-03-18,13,154,4,28.737000000000002,0.0
8760,403,2022-03-11,2022-03-12,40,424,4,6.87,0.0
8761,64,2022-03-11,2022-03-20,36,89,4,11.115,2.22
8762,498,2022-03-11,2022-03-11,26,389,4,20.997,0.0
8763,14,2022-03-12,2022-03-19,13,452,5,31.93,0.0
8764,316,2022-03-12,2022-03-18,9,204,1,24.596999999999998,0.0
8765,211,2022-03-12,2022-03-14,40,228,5,6.183,0.0
8766,149,2022-03-12,2022-03-14,13,117,1,28.737000000000002,0.0
8767,338,2022-03-12,2022-03-16,1,377,1,10.97,0.0
8768,455,2022-03-12,2022-03-22,22,387,5,14.6,4.38
8769,155,2022-03-12,2022-03-13,19,8,1,11.997,0.0
8770,434,2022-03-12,2022-03-19,1,72,2,9.873000000000001,0.0
8771,136,2022-03-12,2022-04-04,10,378,2,17.99,28.78
8772,495,2022-03-12,2022-03-12,27,254,1,4.5,0.0
8773,393,2022-03-12,2022-03-12,5,269,1,9.33,0.0
8774,476,2022-03-12,2022-03-12,25,442,5,3.77,0.0
8775,410,2022-03-12,2022-03-12,27,536,5,5.0,0.0
8776,163,2022-03-12,2022-03-12,22,74,5,13.14,0.0
8777,426,2022-03-12,2022-03-13,22,566,2,14.6,0.0
8778,303,2022-03-12,2022-03-17,29,351,1,17.343,0.0
8779,470,2022-03-12,2022-03-21,29,373,2,17.343,3.47
8780,89,2022-03-12,2022-03-18,27,484,2,5.0,0.0
8781,224,2022-03-12,2022-03-25,27,328,2,5.0,3.0
8782,193,2022-03-12,2022-03-19,32,368,2,7.71,0.0
8783,78,2022-03-12,2022-03-18,6,201,1,7.95,0.0
8784,175,2022-03-12,2022-03-13,4,318,5,11.35,0.0
8785,423,2022-03-12,2022-03-12,41,149,5,1.728,0.0
8786,389,2022-03-12,2022-03-14,1,211,2,9.873000000000001,0.0
8787,453,2022-03-12,2022-03-12,29,350,5,17.343,0.0
8788,13,2022-03-12,2022-03-21,27,443,1,5.0,1.0
8789,166,2022-03-12,2022-03-24,13,373,5,28.737000000000002,14.37
8790,143,2022-03-12,2022-03-16,36,350,1,11.115,0.0
8791,343,2022-03-12,2022-03-12,28,334,5,8.67,0.0
8792,73,2022-03-13,2022-03-20,32,126,1,7.71,0.0
8793,300,2022-03-13,2022-03-20,1,436,1,10.97,0.0
8794,413,2022-03-13,2022-03-16,13,359,1,31.93,0.0
8795,16,2022-03-13,2022-03-20,44,586,1,5.33,0.0
8796,95,2022-03-13,2022-04-10,14,515,1,11.27,23.67
8797,293,2022-03-13,2022-03-17,13,579,1,31.93,0.0
8798,396,2022-03-13,2022-03-18,4,352,1,11.35,0.0
8799,216,2022-03-13,2022-03-18,43,538,1,3.78,0.0
8800,205,2022-03-13,2022-03-18,1,452,1,10.97,0.0
8801,77,2022-03-13,2022-03-20,27,482,1,5.0,0.0
8802,200,2022-03-13,2022-03-13,16,124,1,6.003,0.0
8803,222,2022-03-13,2022-03-16,29,405,1,17.343,0.0
8804,53,2022-03-13,2022-03-19,24,497,1,12.58,0.0
8805,428,2022-03-13,2022-03-13,13,392,1,31.93,0.0
8806,296,2022-03-13,2022-03-15,1,339,1,10.97,0.0
8807,463,2022-03-13,2022-03-14,13,115,1,31.93,0.0
8808,472,2022-03-13,2022-03-18,19,413,1,13.33,0.0
8809,249,2022-03-13,2022-03-18,13,30,1,28.737000000000002,0.0
8810,140,2022-03-13,2022-03-15,2,258,1,3.8970000000000002,0.0
8811,466,2022-03-13,2022-03-13,35,304,1,10.84,0.0
8812,368,2022-03-13,2022-03-18,36,159,1,11.115,0.0
8813,323,2022-03-13,2022-03-23,44,147,1,4.797000000000001,1.44
8814,415,2022-03-13,2022-03-14,6,110,1,7.95,0.0
8815,425,2022-03-13,2022-03-13,2,370,1,4.33,0.0
8816,451,2022-03-13,2022-03-13,4,147,1,10.215,0.0
8817,84,2022-03-13,2022-03-18,40,330,1,6.87,0.0
8818,54,2022-03-14,2022-03-15,26,392,3,23.33,0.0
8819,3,2022-03-14,2022-03-22,28,159,3,7.803,0.78
8820,144,2022-03-14,2022-03-17,29,480,3,19.27,0.0
8821,56,2022-03-14,2022-03-19,33,110,3,10.6,0.0
8822,51,2022-03-14,2022-03-14,36,330,3,12.35,0.0
8823,369,2022-03-14,2022-03-23,39,449,4,2.47,0.49
8824,190,2022-03-14,2022-03-15,1,461,3,10.97,0.0
8825,414,2022-03-14,2022-03-22,7,296,3,12.17,1.22
8826,176,2022-03-14,2022-03-14,1,598,3,10.97,0.0
8827,181,2022-03-14,2022-04-10,13,541,3,31.93,63.86
8828,336,2022-03-14,2022-03-21,13,586,3,31.93,0.0
8829,82,2022-03-14,2022-03-20,44,237,4,5.33,0.0
8830,141,2022-03-14,2022-03-26,1,57,3,10.97,5.48
8831,206,2022-03-14,2022-03-14,22,520,3,14.6,0.0
8832,108,2022-03-14,2022-03-14,22,563,3,14.6,0.0
8833,25,2022-03-14,2022-03-20,33,221,4,10.6,0.0
8834,107,2022-03-14,2022-03-14,40,32,4,6.183,0.0
8835,33,2022-03-14,2022-05-12,29,305,4,19.27,40.47
8836,305,2022-03-14,2022-03-14,4,184,3,10.215,0.0
8837,349,2022-03-14,2022-03-14,7,267,4,12.17,0.0
8838,331,2022-03-15,2022-03-25,13,515,2,31.93,9.58
8839,358,2022-03-15,2022-03-19,19,5,3,11.997,0.0
8840,237,2022-03-15,2022-03-17,4,440,2,11.35,0.0
8841,388,2022-03-15,2022-03-15,3,305,2,10.58,0.0
8842,176,2022-03-15,2022-05-17,1,521,3,10.97,0.0
8843,262,2022-03-15,2022-03-20,27,462,2,5.0,0.0
8844,36,2022-03-15,2022-03-15,4,309,3,10.215,0.0
8845,252,2022-03-15,2022-03-15,46,359,3,1.71,0.0
8846,312,2022-03-15,2022-03-21,1,184,2,9.873000000000001,0.0
8847,157,2022-03-15,2022-03-20,46,201,2,1.71,0.0
8848,179,2022-03-15,2022-03-22,10,250,2,17.99,0.0
8849,351,2022-03-15,2022-03-18,40,89,3,6.183,0.0
8850,342,2022-03-15,2022-03-16,1,598,3,10.97,0.0
8851,229,2022-03-15,2022-03-15,33,137,3,10.6,0.0
8852,63,2022-03-15,2022-03-28,4,217,3,10.215,6.13
8853,22,2022-03-15,2022-03-15,9,231,2,27.33,0.0
8854,268,2022-03-15,2022-04-13,13,351,2,28.737000000000002,63.22
8855,260,2022-03-15,2022-03-27,3,30,2,9.522,4.76
8856,311,2022-03-15,2022-03-18,7,166,2,12.17,0.0
8857,438,2022-03-15,2022-03-15,25,379,2,3.77,0.0
8858,496,2022-03-15,2022-03-26,37,343,2,3.1,1.24
8859,255,2022-03-15,2022-03-25,40,170,2,6.183,1.85
8860,489,2022-03-15,2022-03-24,23,123,2,1.53,0.31
8861,429,2022-03-15,2022-03-25,13,103,3,31.93,9.58
8862,153,2022-03-15,,25,511,3,3.77,
8863,480,2022-03-15,2022-03-15,29,5,2,17.343,0.0
8864,35,2022-03-15,2022-03-17,27,141,3,4.5,0.0
8865,494,2022-03-15,2022-03-22,9,65,3,24.596999999999998,0.0
8866,337,2022-03-15,2022-03-22,13,204,2,28.737000000000002,0.0
8867,290,2022-03-15,2022-03-20,46,410,3,1.71,0.0
8868,338,2022-03-16,2022-04-13,1,159,2,9.873000000000001,20.73
8869,54,2022-03-16,2022-03-16,26,460,2,23.33,0.0
8870,469,2022-03-16,2022-03-25,22,229,2,14.6,2.92
8871,343,2022-03-16,2022-03-21,28,72,5,7.803,0.0
8872,357,2022-03-16,2022-03-23,25,377,5,3.77,0.0
8873,425,2022-03-16,2022-03-22,2,392,5,4.33,0.0
8874,121,2022-03-16,2022-03-26,26,401,2,23.33,7.0
8875,273,2022-03-16,2022-03-17,13,187,2,28.737000000000002,0.0
8876,476,2022-03-16,2022-03-26,25,483,5,3.77,1.13
8877,191,2022-03-16,2022-03-24,43,425,5,3.78,0.38
8878,143,2022-03-16,2022-03-29,36,80,2,12.35,7.41
8879,404,2022-03-16,2022-03-16,36,127,5,12.35,0.0
8880,297,2022-03-16,2022-03-19,3,444,2,10.58,0.0
8881,388,2022-03-16,2022-03-16,3,211,5,9.522,0.0
8882,206,2022-03-16,2022-03-22,22,247,5,14.6,0.0
8883,339,2022-03-16,2022-03-23,36,236,5,11.115,0.0
8884,110,2022-03-16,2022-04-01,29,172,2,17.343,15.61
8885,27,2022-03-16,2022-03-23,22,126,5,14.6,0.0
8886,139,2022-03-16,2022-03-21,36,535,5,12.35,0.0
8887,209,2022-03-16,2022-04-26,10,425,5,17.99,5.4
8888,326,2022-03-16,2022-03-20,4,348,5,11.35,0.0
8889,208,2022-03-17,2022-03-18,38,559,1,15.99,0.0
8890,327,2022-03-17,2022-03-19,44,72,1,4.797000000000001,0.0
8891,437,2022-03-17,2022-03-27,13,418,1,31.93,9.58
8892,251,2022-03-17,2022-03-21,6,395,1,7.95,0.0
8893,40,2022-03-17,2022-03-25,39,318,1,2.47,0.25
8894,305,2022-03-17,2022-03-17,4,149,1,10.215,0.0
8895,402,2022-03-17,2022-03-17,21,95,1,38.997,0.0
8896,97,2022-03-17,2022-05-16,32,51,1,7.71,16.96
8897,413,2022-03-17,2022-03-18,13,281,1,31.93,0.0
8898,452,2022-03-17,2022-03-19,3,582,1,10.58,0.0
8899,252,2022-03-17,2022-03-22,46,468,1,1.71,0.0
8900,228,2022-03-17,2022-03-27,13,443,1,31.93,9.58
8901,48,2022-03-18,2022-03-24,29,211,1,17.343,0.0
8902,173,2022-03-18,2022-03-24,37,123,1,2.79,0.0
8903,483,2022-03-18,2022-03-18,13,105,1,31.93,0.0
8904,379,2022-03-18,2022-03-24,7,303,1,10.953,0.0
8905,94,2022-03-18,2022-03-18,4,118,1,11.35,0.0
8906,102,2022-03-18,2022-03-19,10,541,1,17.99,0.0
8907,353,2022-03-18,2022-03-21,7,49,1,10.953,0.0
8908,177,2022-03-18,2022-03-26,39,242,1,2.2230000000000003,0.22
8909,93,2022-03-18,2022-03-29,32,257,1,7.71,3.08
8910,38,2022-03-18,2022-04-04,19,236,1,11.997,12.0
8911,405,2022-03-18,2022-03-24,1,164,1,9.873000000000001,0.0
