,rental_id,inventory_id,rental_date,return_date,game_id,customer_id,staff_id,price,fine
3400,12133,83,2022-07-27,2022-08-05,6,58,2,7.155,1.43
17123,12134,422,2022-07-27,2022-08-01,38,170,1,14.391,0.0
19864,12135,487,2022-07-27,2022-08-05,6,424,1,7.155,1.43
1466,12136,36,2022-07-27,2022-07-29,13,477,2,31.93,0.0
12373,12137,303,2022-07-27,2022-09-13,26,53,2,20.997,21.0
9748,12138,241,2022-07-27,2022-08-07,40,390,2,6.87,2.75
10038,12139,248,2022-07-27,2022-07-31,13,296,1,31.93,0.0
5064,12140,124,2022-07-27,2022-07-27,13,70,2,28.737000000000002,0.0
4152,12141,102,2022-07-27,2022-08-04,32,507,1,7.71,0.77
11000,12142,270,2022-07-27,2022-08-01,37,573,2,3.1,0.0
11780,12143,288,2022-07-27,2022-07-28,32,380,2,6.939,0.0
3157,12144,77,2022-07-27,2022-07-27,22,196,2,13.14,0.0
16779,12145,413,2022-07-28,2022-07-31,7,550,1,12.17,0.0
1428,12146,35,2022-07-28,2022-09-13,35,522,1,10.84,9.76
12163,12147,298,2022-07-28,2022-08-06,35,585,1,10.84,2.17
7065,12148,175,2022-07-28,2022-08-09,19,326,1,11.997,6.0
11737,12149,287,2022-07-28,2022-08-02,39,351,1,2.2230000000000003,0.0
3158,12150,77,2022-07-28,2022-08-07,22,287,1,14.6,4.38
7997,12151,197,2022-07-28,2022-08-08,19,88,1,11.997,4.8
11409,12152,280,2022-07-28,2022-08-01,29,45,1,17.343,0.0
3550,12153,87,2022-07-28,2022-08-01,39,241,1,2.2230000000000003,0.0
15648,12154,384,2022-07-28,2022-08-04,22,254,1,14.6,0.0
11699,12155,286,2022-07-28,2022-08-30,11,466,1,3.99,0.0
5260,12156,129,2022-07-28,2022-08-03,39,239,1,2.2230000000000003,0.0
8496,12157,211,2022-07-28,2022-07-29,27,98,1,4.5,0.0
2215,12158,54,2022-07-28,2022-08-02,1,153,1,10.97,0.0
17609,12159,433,2022-07-28,2022-08-19,13,492,1,31.93,47.9
6262,12160,154,2022-07-28,2022-08-04,14,538,1,11.27,0.0
1025,12161,25,2022-07-28,2022-08-02,44,541,1,5.33,0.0
17265,12162,425,2022-07-28,2022-08-08,27,426,1,5.0,2.0
16818,12163,414,2022-07-28,2022-10-29,36,138,1,12.35,0.0
14883,12164,365,2022-07-28,2022-08-18,22,137,1,13.14,18.4
13879,12165,340,2022-07-28,2022-08-05,10,267,1,16.191,1.62
15401,12166,378,2022-07-28,2022-08-09,5,485,1,9.33,4.66
8828,12167,218,2022-07-28,2022-08-05,5,297,1,9.33,0.93
1812,12168,45,2022-07-28,2022-08-01,13,334,1,31.93,0.0
6087,12169,150,2022-07-28,2022-07-31,29,183,1,17.343,0.0
11289,12170,277,2022-07-28,2022-08-02,19,109,1,11.997,0.0
1865,12171,46,2022-07-28,2022-08-03,32,83,1,6.939,0.0
14143,12172,347,2022-07-28,2022-08-09,35,73,1,9.756,4.88
17748,12173,437,2022-07-28,2022-07-29,13,160,1,28.737000000000002,0.0
10357,12174,255,2022-07-28,2022-08-04,13,77,1,28.737000000000002,0.0
7493,12175,185,2022-07-28,2022-07-28,39,190,1,2.2230000000000003,0.0
17048,12176,420,2022-07-29,2022-08-04,29,380,2,17.343,0.0
10219,12177,252,2022-07-29,2022-08-19,26,582,3,23.33,32.66
14598,12178,358,2022-07-29,2022-07-30,27,173,4,4.5,0.0
19129,12179,470,2022-07-29,2022-07-31,13,574,4,31.93,0.0
3718,12180,91,2022-07-29,2022-08-03,22,591,2,14.6,0.0
7449,12181,184,2022-07-29,2022-08-08,13,500,4,31.93,9.58
6387,12182,157,2022-07-29,2022-07-29,39,300,2,2.2230000000000003,0.0
9698,12183,240,2022-07-29,2022-08-09,7,580,4,12.17,4.87
2309,12184,56,2022-07-29,2022-07-31,4,454,3,10.215,0.0
4287,12185,105,2022-07-29,2022-08-11,46,134,2,1.71,1.03
7863,12186,194,2022-07-29,2022-07-30,1,408,2,10.97,0.0
13634,12187,334,2022-07-29,2022-08-02,37,168,4,3.1,0.0
17847,12188,439,2022-07-29,2022-07-31,32,437,3,6.939,0.0
2507,12189,61,2022-07-29,2022-07-31,35,478,4,10.84,0.0
3053,12190,74,2022-07-29,2022-07-31,11,324,3,3.591,0.0
1113,12191,27,2022-07-29,2022-08-10,37,24,4,3.1,1.55
11604,12192,284,2022-07-29,2022-08-03,13,59,3,28.737000000000002,0.0
12799,12193,313,2022-07-29,2022-08-17,36,477,3,12.35,14.82
10718,12194,263,2022-07-29,2022-07-29,36,97,2,11.115,0.0
10919,12195,268,2022-07-29,2022-08-04,13,139,4,28.737000000000002,0.0
9465,12196,234,2022-07-29,2022-07-29,1,368,3,10.97,0.0
20349,12197,499,2022-07-29,2022-07-29,17,285,4,2.394,0.0
9126,12198,226,2022-07-30,2022-08-10,34,54,5,1.683,0.67
11938,12199,292,2022-07-30,2022-07-30,17,266,2,2.394,0.0
10841,12200,266,2022-07-30,2022-07-30,32,484,5,7.71,0.0
16896,12201,416,2022-07-30,2022-07-30,38,337,5,15.99,0.0
4735,12202,116,2022-07-30,2022-08-12,4,553,5,11.35,6.81
4421,12203,108,2022-07-30,2022-07-31,13,165,5,28.737000000000002,0.0
15243,12204,374,2022-07-30,2022-08-05,22,4,2,14.6,0.0
13531,12205,331,2022-07-30,2022-08-03,13,83,5,28.737000000000002,0.0
14089,12206,345,2022-07-30,2022-08-06,22,57,2,14.6,0.0
19363,12207,475,2022-07-30,2022-07-31,27,345,5,5.0,0.0
19089,12208,469,2022-07-30,2022-08-06,19,356,5,13.33,0.0
19553,12209,480,2022-07-30,2022-08-03,20,541,2,7.53,0.0
16191,12210,397,2022-07-30,2022-07-30,22,129,2,13.14,0.0
7578,12211,187,2022-07-30,2022-07-31,13,448,2,28.737000000000002,0.0
20121,12212,494,2022-07-30,2022-07-31,9,355,2,24.596999999999998,0.0
9434,12213,233,2022-07-30,2022-07-30,5,515,5,9.33,0.0
9035,12214,224,2022-07-30,2022-08-07,1,268,2,9.873000000000001,0.99
20350,12215,499,2022-07-30,2022-07-31,17,430,5,2.66,0.0
8273,12216,205,2022-07-30,2022-08-05,28,593,5,8.67,0.0
8316,12217,206,2022-07-31,2022-07-31,32,380,1,6.939,0.0
27,12218,1,2022-07-31,2022-08-11,6,114,1,7.95,3.18
10673,12219,262,2022-07-31,2022-07-31,4,414,1,10.215,0.0
10875,12220,267,2022-07-31,2022-07-31,46,296,1,1.71,0.0
11565,12221,283,2022-07-31,2022-08-05,22,519,1,14.6,0.0
6721,12222,167,2022-07-31,2022-08-01,35,169,1,9.756,0.0
2942,12223,71,2022-07-31,2022-08-05,32,509,1,7.71,0.0
7700,12224,190,2022-07-31,2022-08-06,39,463,1,2.2230000000000003,0.0
15566,12225,382,2022-07-31,2022-08-10,27,192,1,4.5,1.35
8033,12226,198,2022-07-31,2022-07-31,35,35,1,9.756,0.0
666,12227,17,2022-07-31,2022-07-31,33,274,1,9.54,0.0
9571,12228,237,2022-07-31,2022-08-01,27,213,1,4.5,0.0
8966,12229,222,2022-07-31,2022-08-04,7,108,1,12.17,0.0
14347,12230,352,2022-07-31,2022-08-02,34,473,1,1.87,0.0
1355,12231,33,2022-07-31,2022-08-01,6,15,1,7.155,0.0
13278,12232,325,2022-07-31,2022-08-09,22,190,1,13.14,2.63
10719,12233,263,2022-07-31,2022-08-30,36,332,1,11.115,25.56
10492,12234,258,2022-07-31,2022-08-16,33,17,1,9.54,8.59
18244,12235,448,2022-07-31,2022-11-21,1,595,1,10.97,15.36
11254,12236,276,2022-08-01,2022-08-08,11,336,3,3.99,0.0
16316,12237,400,2022-08-01,2022-08-07,13,158,3,28.737000000000002,0.0
14646,12238,359,2022-08-01,2022-08-10,7,154,3,10.953,2.19
7579,12239,187,2022-08-01,2022-08-03,13,292,3,31.93,0.0
8225,12240,204,2022-08-01,2022-08-02,24,441,4,12.58,0.0
667,12241,17,2022-08-01,2022-08-13,33,70,4,9.54,4.77
14485,12242,355,2022-08-01,2022-08-06,4,335,3,11.35,0.0
8604,12243,213,2022-08-01,2022-08-09,36,277,3,11.115,1.11
2724,12244,66,2022-08-01,2022-08-14,6,138,3,7.95,4.77
18152,12245,446,2022-08-01,2022-08-08,13,481,4,31.93,0.0
10438,12246,257,2022-08-01,2022-08-10,32,285,3,6.939,1.39
5761,12247,142,2022-08-01,2022-08-11,29,318,3,19.27,5.78
2132,12248,52,2022-08-01,2022-08-10,1,378,4,10.97,2.19
13924,12249,341,2022-08-01,2022-08-01,25,124,4,3.77,0.0
7150,12250,177,2022-08-01,2022-08-11,36,584,3,12.35,3.71
19048,12251,468,2022-08-01,2022-08-06,13,198,4,31.93,0.0
10531,12252,259,2022-08-01,2022-08-03,24,554,3,12.58,0.0
5301,12253,130,2022-08-01,2022-08-23,13,184,4,28.737000000000002,43.11
595,12254,15,2022-08-01,2022-08-04,4,179,3,10.215,0.0
6837,12255,170,2022-08-01,2022-08-04,22,389,4,14.6,0.0
13961,12256,342,2022-08-01,2022-08-04,1,139,4,9.873000000000001,0.0
552,12257,14,2022-08-01,2022-08-01,4,290,3,10.215,0.0
1960,12258,48,2022-08-01,2022-08-08,29,209,4,17.343,0.0
16478,12259,404,2022-08-01,2022-08-01,4,441,3,11.35,0.0
10172,12260,251,2022-08-01,2022-08-14,13,556,3,31.93,19.16
13006,12261,318,2022-08-01,2022-08-11,22,25,3,13.14,3.94
15013,12262,368,2022-08-01,2022-08-01,29,582,3,19.27,0.0
19177,12263,471,2022-08-01,2022-08-07,4,578,3,11.35,0.0
11363,12264,279,2022-08-01,2022-08-05,28,423,3,8.67,0.0
8317,12265,206,2022-08-01,2022-08-03,32,49,4,6.939,0.0
18547,12266,455,2022-08-02,2022-08-06,43,389,2,3.78,0.0
2178,12267,53,2022-08-02,2022-08-23,47,469,2,0.9990000000000001,1.4
6088,12268,150,2022-08-02,2022-08-20,29,141,2,17.343,19.08
5340,12269,131,2022-08-02,2022-08-09,22,594,2,14.6,0.0
15147,12270,371,2022-08-02,2022-08-02,42,250,2,8.0,0.0
2679,12271,65,2022-08-02,2022-08-12,32,262,2,7.71,2.31
18280,12272,449,2022-08-02,2022-08-02,17,172,2,2.394,0.0
7337,12273,181,2022-08-02,2022-08-08,39,493,2,2.47,0.0
15051,12274,369,2022-08-02,2022-08-10,1,262,2,10.97,1.1
1400,12275,34,2022-08-02,2022-09-02,1,313,2,10.97,0.0
5917,12276,146,2022-08-02,2022-08-28,13,204,2,28.737000000000002,54.6
11211,12277,275,2022-08-02,2022-08-02,22,42,2,14.6,0.0
7944,12278,196,2022-08-02,2022-08-02,39,458,2,2.2230000000000003,0.0
16853,12279,415,2022-08-02,2022-08-07,22,377,2,13.14,0.0
13722,12280,336,2022-08-02,2022-08-12,1,164,2,9.873000000000001,2.96
19733,12281,484,2022-08-02,2022-08-03,13,116,2,31.93,0.0
6936,12282,172,2022-08-02,2022-08-03,40,8,2,6.87,0.0
3099,12283,75,2022-08-02,2022-08-06,32,455,2,6.939,0.0
16650,12284,410,2022-08-02,2022-08-13,24,505,2,12.58,5.03
9339,12285,231,2022-08-02,2022-08-03,13,79,2,31.93,0.0
2310,12286,56,2022-08-02,2022-08-05,4,519,2,11.35,0.0
16548,12287,406,2022-08-02,2022-08-07,19,458,2,11.997,0.0
7286,12288,180,2022-08-03,2022-08-16,19,468,1,13.33,8.0
19483,12289,478,2022-08-03,2022-08-04,22,5,1,13.14,0.0
13493,12290,330,2022-08-03,2022-08-14,10,515,1,17.99,7.2
19220,12291,472,2022-08-03,2022-08-06,38,212,2,14.391,0.0
114,12292,3,2022-08-03,2022-08-11,29,120,2,17.343,1.73
16154,12293,396,2022-08-03,2022-08-03,9,94,2,24.596999999999998,0.0
18626,12294,457,2022-08-03,2022-08-06,32,428,1,7.71,0.0
6469,12295,159,2022-08-03,2022-08-08,5,21,1,8.397,0.0
15730,12296,386,2022-08-03,2022-08-04,30,426,1,18.52,0.0
11939,12297,292,2022-08-03,2022-08-03,17,287,2,2.66,0.0
7494,12298,185,2022-08-03,2022-08-11,39,39,1,2.2230000000000003,0.22
8460,12299,210,2022-08-03,2022-08-03,37,415,1,3.1,0.0
792,12300,20,2022-08-03,2022-08-04,13,577,2,31.93,0.0
15686,12301,385,2022-08-03,2022-08-09,32,268,1,6.939,0.0
8226,12302,204,2022-08-03,2022-08-04,24,108,1,11.322000000000001,0.0
15190,12303,372,2022-08-03,2022-08-05,39,83,1,2.2230000000000003,0.0
11811,12304,289,2022-08-03,2022-08-14,41,515,1,1.92,0.77
705,12305,18,2022-08-03,2022-08-05,1,222,1,9.873000000000001,0.0
12068,12306,296,2022-08-03,2022-08-06,33,429,1,10.6,0.0
11335,12307,278,2022-08-03,2022-09-05,6,87,1,7.155,0.0
3054,12308,74,2022-08-03,2022-08-03,11,18,1,3.99,0.0
15998,12309,392,2022-08-03,2022-08-10,22,407,1,13.14,0.0
9263,12310,229,2022-08-03,2022-08-03,13,309,1,31.93,0.0
8186,12311,203,2022-08-03,2022-08-11,22,56,1,13.14,1.31
6308,12312,155,2022-08-03,2022-08-03,13,128,1,28.737000000000002,0.0
19554,12313,480,2022-08-03,2022-08-16,20,411,2,7.53,4.52
10039,12314,248,2022-08-03,2022-08-09,13,494,1,31.93,0.0
3322,12315,81,2022-08-03,2022-08-04,13,462,1,31.93,0.0
1687,12316,41,2022-08-04,2022-08-10,10,91,3,16.191,0.0
16780,12317,413,2022-08-04,2022-08-10,7,106,4,10.953,0.0
16440,12318,403,2022-08-04,2022-08-07,11,24,4,3.99,0.0
4781,12319,117,2022-08-04,2022-08-16,40,242,4,6.183,3.09
10002,12320,247,2022-08-04,2022-08-07,13,535,4,31.93,0.0
17124,12321,422,2022-08-04,2022-08-10,38,120,3,14.391,0.0
8374,12322,208,2022-08-04,2022-08-12,35,78,3,9.756,0.98
8732,12323,216,2022-08-04,2022-08-11,32,489,3,7.71,0.0
14046,12324,344,2022-08-04,2022-08-07,22,120,1,13.14,0.0
12537,12325,307,2022-08-04,2022-08-04,24,121,1,11.322000000000001,0.0
17792,12326,438,2022-08-04,2022-08-05,19,361,1,13.33,0.0
19130,12327,470,2022-08-04,2022-08-04,13,133,1,31.93,0.0
19005,12328,467,2022-08-04,2022-08-05,3,600,4,10.58,0.0
6599,12329,163,2022-08-04,2022-09-23,22,383,3,14.6,17.52
3918,12330,96,2022-08-04,2022-08-04,22,49,3,13.14,0.0
13756,12331,337,2022-08-04,2022-08-07,3,364,1,9.522,0.0
8994,12332,223,2022-08-04,2022-08-10,13,300,1,28.737000000000002,0.0
13635,12333,334,2022-08-04,2022-08-04,37,12,4,3.1,0.0
11134,12334,273,2022-08-04,2022-08-08,22,490,4,14.6,0.0
15100,12335,370,2022-08-04,2022-08-07,46,311,1,1.539,0.0
3551,12336,87,2022-08-04,2022-08-10,39,352,4,2.2230000000000003,0.0
9605,12337,238,2022-08-04,2022-08-07,13,154,1,28.737000000000002,0.0
154,12338,4,2022-08-04,2022-08-08,32,147,4,6.939,0.0
8034,12339,198,2022-08-04,2022-08-07,35,273,1,10.84,0.0
12957,12340,317,2022-08-05,2022-08-05,36,227,3,12.35,0.0
16510,12341,405,2022-08-05,2022-08-10,21,569,3,43.33,0.0
11212,12342,275,2022-08-05,2022-08-10,22,309,3,14.6,0.0
5147,12343,126,2022-08-05,2022-08-05,39,354,3,2.47,0.0
11605,12344,284,2022-08-05,2022-08-09,13,61,3,28.737000000000002,0.0
1866,12345,46,2022-08-05,2022-08-05,32,70,3,6.939,0.0
2635,12346,64,2022-08-05,2022-08-14,33,519,3,10.6,2.12
19484,12347,478,2022-08-05,2022-08-12,22,522,3,14.6,0.0
16733,12348,412,2022-08-05,2022-08-11,13,53,3,28.737000000000002,0.0
20176,12349,495,2022-08-05,2022-08-11,13,508,3,31.93,0.0
16991,12350,418,2022-08-05,2022-09-14,3,49,3,9.522,1.9
4636,12351,113,2022-08-05,2022-08-12,29,586,3,19.27,0.0
7819,12352,193,2022-08-05,2022-08-05,35,332,3,9.756,0.0
7542,12353,186,2022-08-05,2022-09-01,44,103,3,4.797000000000001,9.59
14973,12354,367,2022-08-05,2022-08-08,40,402,3,6.87,0.0
3401,12355,83,2022-08-05,2022-08-13,6,45,3,7.155,0.72
12209,12356,299,2022-08-05,2022-08-06,13,119,3,28.737000000000002,0.0
1356,12357,33,2022-08-05,2022-08-18,6,470,3,7.155,4.29
284,12358,7,2022-08-05,2022-08-07,27,557,3,5.0,0.0
553,12359,14,2022-08-05,2022-08-09,4,32,3,10.215,0.0
16399,12360,402,2022-08-05,2022-08-05,10,519,3,17.99,0.0
14306,12361,351,2022-08-05,2022-08-24,22,148,3,13.14,15.77
20351,12362,499,2022-08-05,2022-08-17,17,280,3,2.66,1.33
1551,12363,38,2022-08-05,2022-08-06,10,570,3,17.99,0.0
6502,12364,160,2022-08-05,2022-08-09,1,542,3,10.97,0.0
17319,12365,426,2022-08-05,2022-08-05,19,556,3,13.33,0.0
12639,12366,309,2022-08-05,2022-08-16,1,529,3,10.97,4.39
3192,12367,78,2022-08-05,2022-08-10,21,411,3,43.33,0.0
2089,12368,51,2022-08-05,2022-08-13,39,214,3,2.47,0.25
5554,12369,137,2022-08-05,2022-08-08,27,64,3,4.5,0.0
14599,12370,358,2022-08-05,2022-08-09,27,1,3,4.5,0.0
13962,12371,342,2022-08-05,2022-08-18,1,44,3,9.873000000000001,5.92
890,12372,22,2022-08-05,2022-08-14,13,458,3,28.737000000000002,5.75
15731,12373,386,2022-08-05,2022-08-05,30,550,3,18.52,0.0
3919,12374,96,2022-08-06,2022-08-06,22,379,2,14.6,0.0
793,12375,20,2022-08-06,2022-08-16,13,297,2,31.93,9.58
12538,12376,307,2022-08-06,2022-08-10,24,318,1,12.58,0.0
13167,12377,322,2022-08-06,2022-08-15,38,214,2,15.99,3.2
7746,12378,191,2022-08-06,2022-08-11,44,354,1,5.33,0.0
1813,12379,45,2022-08-06,2022-08-17,13,411,1,31.93,12.77
13122,12380,321,2022-08-06,2022-08-11,13,197,2,28.737000000000002,0.0
13532,12381,331,2022-08-06,2022-08-10,13,12,2,31.93,0.0
18807,12382,462,2022-08-06,2022-08-10,13,14,1,31.93,0.0
15368,12383,377,2022-08-06,2022-08-06,19,58,2,11.997,0.0
8649,12384,214,2022-08-06,2022-08-09,1,314,1,9.873000000000001,0.0
14112,12385,346,2022-08-06,2022-08-25,7,76,1,10.953,13.14
8274,12386,205,2022-08-06,2022-08-12,28,151,2,7.803,0.0
6838,12387,170,2022-08-06,2022-08-11,22,543,2,14.6,0.0
751,12388,19,2022-08-06,2022-08-11,4,217,1,11.35,0.0
5261,12389,129,2022-08-06,2022-08-15,39,24,1,2.47,0.49
19734,12390,484,2022-08-06,2022-08-09,13,553,2,31.93,0.0
17848,12391,439,2022-08-06,2022-08-24,32,24,1,7.71,8.48
1076,12392,26,2022-08-06,2022-11-30,34,378,2,1.87,3.18
7820,12393,193,2022-08-06,2022-08-10,35,174,1,9.756,0.0
8780,12394,217,2022-08-06,2022-08-19,32,391,2,6.939,4.16
18373,12395,451,2022-08-06,2022-08-12,19,184,1,11.997,0.0
15732,12396,386,2022-08-06,2022-08-13,30,318,2,18.52,0.0
1726,12397,42,2022-08-06,2022-08-14,26,535,2,23.33,2.33
7782,12398,192,2022-08-06,2022-08-18,26,344,1,20.997,10.5
19780,12399,485,2022-08-07,2022-08-09,27,171,1,4.5,0.0
10842,12400,266,2022-08-07,2022-08-07,32,355,1,6.939,0.0
9833,12401,243,2022-08-07,2022-08-09,13,131,1,31.93,0.0
9796,12402,242,2022-08-07,2022-09-06,35,305,1,9.756,22.44
2599,12403,63,2022-08-07,2022-08-11,13,283,1,28.737000000000002,0.0
6546,12404,161,2022-08-07,2022-08-12,7,212,1,10.953,0.0
406,12405,10,2022-08-07,2022-08-09,13,35,1,28.737000000000002,0.0
9879,12406,244,2022-08-07,2022-08-08,33,292,1,10.6,0.0
2508,12407,61,2022-08-07,2022-08-10,35,172,1,9.756,0.0
9398,12408,232,2022-08-07,2022-08-18,4,219,1,11.35,4.54
16944,12409,417,2022-08-07,2022-08-07,33,383,1,10.6,0.0
9435,12410,233,2022-08-07,2022-08-10,5,131,1,9.33,0.0
10674,12411,262,2022-08-07,2022-08-07,4,9,1,10.215,0.0
6651,12412,165,2022-08-07,2022-08-08,5,596,1,9.33,0.0
11462,12413,281,2022-08-07,2022-08-17,37,541,1,3.1,0.93
2561,12414,62,2022-08-07,2022-08-13,10,345,1,17.99,0.0
19865,12415,487,2022-08-07,2022-08-13,6,257,1,7.95,0.0
13799,12416,338,2022-08-07,2022-09-22,4,339,1,11.35,9.08
2001,12417,49,2022-08-07,2022-08-20,27,465,1,5.0,3.0
12958,12418,317,2022-08-07,2022-08-13,36,461,1,12.35,0.0
17894,12419,440,2022-08-07,2022-08-14,3,96,1,9.522,0.0
195,12420,5,2022-08-07,2022-11-07,42,171,1,7.2,0.0
4515,12421,110,2022-08-08,2022-08-13,22,140,4,13.14,0.0
3274,12422,80,2022-08-08,2022-08-14,32,211,4,7.71,0.0
5630,12423,139,2022-08-08,2022-08-12,25,193,5,3.77,0.0
7112,12424,176,2022-08-08,2022-08-10,44,553,5,5.33,0.0
5955,12425,147,2022-08-08,2022-08-14,38,415,3,15.99,0.0
6693,12426,166,2022-08-08,2022-11-22,2,9,3,3.8970000000000002,2.73
19942,12427,489,2022-08-08,2022-08-13,10,337,4,16.191,0.0
706,12428,18,2022-08-08,2022-08-08,1,483,5,10.97,0.0
2047,12429,50,2022-08-08,2022-08-08,24,317,5,11.322000000000001,0.0
18703,12430,459,2022-08-08,2022-08-13,36,496,3,12.35,0.0
7238,12431,179,2022-08-08,2022-09-14,13,366,5,31.93,0.0
18059,12432,444,2022-08-08,2022-08-08,13,294,4,28.737000000000002,0.0
16036,12433,393,2022-08-08,2022-08-12,7,56,4,10.953,0.0
14404,12434,353,2022-08-08,2022-08-08,27,268,4,4.5,0.0
4825,12435,118,2022-08-08,2022-08-12,44,456,4,5.33,0.0
18844,12436,463,2022-08-08,2022-08-15,5,169,4,8.397,0.0
18111,12437,445,2022-08-08,2022-08-20,40,404,4,6.87,3.44
20060,12438,492,2022-08-08,2022-08-14,2,131,5,4.33,0.0
16317,12439,400,2022-08-08,2022-08-14,13,368,4,31.93,0.0
2216,12440,54,2022-08-08,2022-08-08,1,31,5,9.873000000000001,0.0
7378,12441,182,2022-08-08,2022-08-11,36,96,4,11.115,0.0
8926,12442,221,2022-08-08,2022-08-19,39,292,4,2.47,0.99
11410,12443,280,2022-08-09,2022-08-12,29,555,5,19.27,0.0
6043,12444,149,2022-08-09,2022-08-22,24,600,5,12.58,7.55
16897,12445,416,2022-08-09,2022-08-10,38,351,1,14.391,0.0
12916,12446,316,2022-08-09,2022-08-12,7,501,1,12.17,0.0
9087,12447,225,2022-08-09,2022-08-09,6,148,1,7.155,0.0
15649,12448,384,2022-08-09,2022-08-09,22,258,5,14.6,0.0
18281,12449,449,2022-08-09,2022-08-13,17,172,5,2.394,0.0
9913,12450,245,2022-08-09,2022-08-30,13,356,5,31.93,44.7
11001,12451,270,2022-08-09,2022-08-13,37,61,4,2.79,0.0
363,12452,9,2022-08-09,2022-08-19,30,277,5,16.668,5.0
12069,12453,296,2022-08-09,2022-08-16,33,296,5,10.6,0.0
19978,12454,490,2022-08-09,2022-08-11,22,600,1,14.6,0.0
8227,12455,204,2022-08-09,2022-08-09,24,234,4,11.322000000000001,0.0
17026,12456,419,2022-08-09,2022-08-13,33,348,1,10.6,0.0
11940,12457,292,2022-08-09,2022-08-17,17,552,5,2.66,0.27
5065,12458,124,2022-08-09,2022-08-19,13,312,1,31.93,9.58
4896,12459,120,2022-08-09,2022-08-21,4,136,4,10.215,5.11
1913,12460,47,2022-08-09,2022-08-15,35,592,4,10.84,0.0
6140,12461,151,2022-08-09,2022-08-15,31,22,1,7.2,0.0
6652,12462,165,2022-08-09,2022-08-12,5,206,5,9.33,0.0
11517,12463,282,2022-08-09,2022-08-17,39,59,4,2.2230000000000003,0.22
13925,12464,341,2022-08-09,2022-08-09,25,327,4,3.3930000000000002,0.0
18589,12465,456,2022-08-09,2022-08-09,22,569,1,14.6,0.0
9218,12466,228,2022-08-10,2022-08-10,2,552,2,4.33,0.0
7668,12467,189,2022-08-10,2022-08-14,47,396,1,1.11,0.0
17568,12468,432,2022-08-10,2022-08-15,7,80,2,10.953,0.0
5185,12469,127,2022-08-10,2022-08-14,22,99,5,14.6,0.0
13588,12470,333,2022-08-10,2022-08-10,24,365,2,12.58,0.0
14840,12471,364,2022-08-10,2022-08-23,32,25,5,6.939,4.16
19272,12472,473,2022-08-10,2022-08-16,22,184,2,13.14,0.0
14348,12473,352,2022-08-10,2022-08-12,34,237,1,1.683,0.0
6220,12474,153,2022-08-10,2022-08-10,24,93,2,12.58,0.0
19735,12475,484,2022-08-10,2022-08-12,13,313,1,31.93,0.0
3366,12476,82,2022-08-10,2022-08-10,32,78,5,6.939,0.0
12251,12477,300,2022-08-10,2022-08-14,13,560,5,31.93,0.0
19090,12478,469,2022-08-10,2022-08-12,19,3,5,13.33,0.0
3100,12479,75,2022-08-10,2022-08-14,32,316,5,7.71,0.0
6888,12480,171,2022-08-10,2022-08-10,5,433,1,9.33,0.0
14799,12481,363,2022-08-10,2022-08-15,40,299,2,6.183,0.0
4199,12482,103,2022-08-10,2022-08-10,29,442,2,19.27,0.0
5114,12483,125,2022-08-10,2022-08-10,21,411,1,43.33,0.0
4863,12484,119,2022-08-10,2022-08-16,13,84,1,28.737000000000002,0.0
11606,12485,284,2022-08-11,2022-08-23,13,13,5,28.737000000000002,14.37
6503,12486,160,2022-08-11,2022-08-14,1,580,5,10.97,0.0
6937,12487,172,2022-08-11,2022-09-21,40,294,5,6.183,1.85
19979,12488,490,2022-08-11,2022-08-11,22,448,5,13.14,0.0
4065,12489,100,2022-08-11,2022-08-22,22,536,5,14.6,5.84
2133,12490,52,2022-08-11,2022-08-24,1,294,5,9.873000000000001,5.92
7821,12491,193,2022-08-11,2022-08-22,35,361,5,10.84,4.34
17362,12492,427,2022-08-11,2022-08-11,39,588,5,2.47,0.0
19398,12493,476,2022-08-11,2022-08-11,28,384,5,7.803,0.0
16109,12494,395,2022-08-11,2022-08-13,5,511,5,9.33,0.0
8318,12495,206,2022-08-11,2022-08-11,32,68,5,6.939,0.0
9436,12496,233,2022-08-11,2022-10-03,5,595,5,9.33,14.0
6388,12497,157,2022-08-11,2022-08-11,39,563,5,2.47,0.0
8829,12498,218,2022-08-11,2022-08-13,5,477,5,9.33,0.0
8552,12499,212,2022-08-11,2022-08-11,13,334,5,28.737000000000002,0.0
938,12500,23,2022-08-11,2022-12-07,19,297,5,13.33,25.33
14090,12501,345,2022-08-11,2022-08-11,22,83,5,13.14,0.0
8650,12502,214,2022-08-11,2022-08-20,1,597,5,10.97,2.19
18808,12503,462,2022-08-11,2022-08-11,13,402,5,31.93,0.0
18762,12504,461,2022-08-11,2022-08-24,13,165,5,28.737000000000002,17.24
5835,12505,144,2022-08-11,2022-08-15,3,12,5,10.58,0.0
17793,12506,438,2022-08-11,2022-08-18,19,332,5,11.997,0.0
14713,12507,361,2022-08-11,2022-08-12,22,461,5,14.6,0.0
16945,12508,417,2022-08-11,2022-08-22,33,350,5,10.6,4.24
15244,12509,374,2022-08-11,2022-08-11,22,539,5,14.6,0.0
2464,12510,60,2022-08-11,2022-08-16,33,534,5,10.6,0.0
12468,12511,305,2022-08-12,2022-08-12,36,273,1,12.35,0.0
1511,12512,37,2022-08-12,2022-08-13,36,367,1,11.115,0.0
707,12513,18,2022-08-12,2022-08-22,1,353,1,10.97,3.29
