,date,purchase_id,inventory_id,staff_id,customer_id
1566,2022-04-24,775,351,1,105
1567,2022-04-25,776,925,3,301
1568,2022-04-25,777,642,3,295
1569,2022-04-26,778,2997,3,570
1570,2022-04-26,779,1594,3,22
1571,2022-04-26,779,2921,4,22
1572,2022-04-27,780,1113,2,469
1573,2022-04-27,780,1154,1,469
1574,2022-04-27,781,895,1,196
1575,2022-04-27,782,2786,2,178
1576,2022-04-27,782,1808,2,178
1577,2022-04-27,782,906,2,178
1578,2022-04-27,783,1608,1,500
1579,2022-04-27,783,3562,1,500
1580,2022-04-27,783,1276,1,500
1581,2022-04-27,784,3594,1,233
1582,2022-04-27,784,916,1,233
1583,2022-04-28,785,1321,1,490
1584,2022-04-28,785,1268,4,490
1585,2022-04-28,785,1182,1,490
1586,2022-04-28,786,2803,1,574
1587,2022-04-28,787,3100,1,368
1588,2022-04-28,787,3104,4,368
1589,2022-04-28,787,1661,1,368
1590,2022-04-28,788,1307,4,493
1591,2022-04-28,788,1586,1,493
1592,2022-04-28,788,3137,1,493
1593,2022-04-30,789,1269,5,488
1594,2022-04-30,790,1620,5,416
1595,2022-04-30,790,1132,2,416
1596,2022-04-30,791,1173,5,459
1597,2022-05-01,792,1692,1,38
1598,2022-05-01,792,3145,1,38
1599,2022-05-01,793,1623,1,98
1600,2022-05-01,794,1704,1,8
1601,2022-05-01,794,3059,1,8
1602,2022-05-01,794,1196,1,8
1603,2022-05-02,795,1402,3,495
1604,2022-05-02,795,1333,3,495
1605,2022-05-02,795,2986,3,495
1606,2022-05-02,796,1197,3,237
1607,2022-05-02,796,3179,3,237
1608,2022-05-02,797,1731,3,261
1609,2022-05-02,798,1846,3,46
1610,2022-05-02,798,1166,3,46
1611,2022-05-02,798,2429,3,46
1612,2022-05-02,799,1769,3,177
1613,2022-05-02,799,1847,3,177
1614,2022-05-04,800,1861,4,397
1615,2022-05-04,800,1177,4,397
1616,2022-05-04,800,1240,4,397
1617,2022-05-04,801,660,2,581
1618,2022-05-04,802,1640,2,498
1619,2022-05-04,802,1838,2,498
1620,2022-05-04,802,3001,4,498
1621,2022-05-05,803,2827,2,358
1622,2022-05-06,804,1371,2,476
1623,2022-05-06,805,1953,2,569
1624,2022-05-06,806,1615,3,78
1625,2022-05-06,806,1410,2,78
1626,2022-05-06,806,1314,2,78
1627,2022-05-07,807,1974,3,366
1628,2022-05-07,808,355,3,470
1629,2022-05-07,809,915,3,282
1630,2022-05-07,810,2843,3,34
1631,2022-05-07,810,2532,3,34
1632,2022-05-07,810,1330,3,34
1633,2022-05-08,811,1208,1,561
1634,2022-05-08,811,3600,1,561
1635,2022-05-08,811,1400,1,561
1636,2022-05-08,812,3317,1,240
1637,2022-05-09,813,1888,1,259
1638,2022-05-09,813,3232,1,259
1639,2022-05-09,813,2903,2,259
1640,2022-05-09,814,1431,2,198
1641,2022-05-09,815,2924,1,329
1642,2022-05-10,816,2643,3,125
1643,2022-05-10,817,2557,3,594
1644,2022-05-10,817,1417,1,594
1645,2022-05-11,818,1346,2,190
1646,2022-05-11,819,922,1,411
1647,2022-05-11,819,931,2,411
1648,2022-05-11,819,1635,2,411
1649,2022-05-11,820,1191,4,444
1650,2022-05-11,820,3333,4,444
1651,2022-05-11,820,3293,4,444
1652,2022-05-11,821,939,1,517
1653,2022-05-11,822,995,1,591
1654,2022-05-11,822,1251,1,591
1655,2022-05-12,823,361,4,485
1656,2022-05-12,823,1907,2,485
1657,2022-05-12,824,1077,5,4
1658,2022-05-12,824,3456,2,4
1659,2022-05-12,825,2666,4,105
1660,2022-05-12,826,1986,4,435
1661,2022-05-12,826,1453,2,435
1662,2022-05-12,827,1491,5,332
1663,2022-05-15,828,3477,1,233
1664,2022-05-15,829,1349,1,140
1665,2022-05-15,829,3627,1,140
1666,2022-05-15,830,684,1,191
1667,2022-05-16,831,2991,5,26
1668,2022-05-16,831,3571,4,26
1669,2022-05-16,831,2720,4,26
1670,2022-05-18,832,3006,3,15
1671,2022-05-18,833,2580,2,494
1672,2022-05-18,833,1358,1,494
1673,2022-05-18,834,1203,2,264
1674,2022-05-18,834,946,2,264
1675,2022-05-18,834,924,3,264
1676,2022-05-18,835,1220,1,286
1677,2022-05-20,836,1492,5,101
1678,2022-05-20,836,3682,5,101
1679,2022-05-20,836,688,5,101
1680,2022-05-20,837,1244,5,114
1681,2022-05-20,837,2781,5,114
1682,2022-05-20,837,1442,5,114
1683,2022-05-20,838,1898,5,581
1684,2022-05-22,839,1924,1,311
1685,2022-05-22,840,2195,1,242
1686,2022-05-22,840,367,1,242
1687,2022-05-22,840,1452,1,242
1688,2022-05-22,841,2588,1,263
1689,2022-05-22,841,3213,1,263
1690,2022-05-22,841,2793,1,263
1691,2022-05-22,842,1926,1,119
1692,2022-05-22,842,377,1,119
1693,2022-05-22,842,1524,1,119
1694,2022-05-23,843,932,5,503
1695,2022-05-23,844,2590,5,222
1696,2022-05-23,844,1083,5,222
1697,2022-05-23,845,1286,5,13
1698,2022-05-23,846,1533,5,83
1699,2022-05-23,846,1938,5,83
1700,2022-05-23,846,3611,5,83
1701,2022-05-23,847,1546,5,36
1702,2022-05-23,847,1559,5,36
1703,2022-05-23,847,3641,5,36
1704,2022-05-24,848,1294,1,386
1705,2022-05-24,848,1967,5,386
1706,2022-05-24,849,944,1,391
1707,2022-05-24,849,3209,4,391
1708,2022-05-24,849,2230,5,391
1709,2022-05-24,850,1111,5,341
1710,2022-05-24,850,1116,5,341
1711,2022-05-24,851,1641,5,117
1712,2022-05-24,851,712,4,117
1713,2022-05-25,852,3330,3,191
1714,2022-05-25,853,1682,5,54
1715,2022-05-25,854,3704,2,259
1716,2022-05-25,855,1946,2,495
1717,2022-05-25,856,2155,5,237
1718,2022-05-25,856,1373,5,237
1719,2022-05-25,856,383,3,237
1720,2022-05-26,857,1552,2,67
1721,2022-05-26,858,1306,2,416
1722,2022-05-26,859,984,2,497
1723,2022-05-26,859,1588,2,497
1724,2022-05-27,860,1462,3,76
1725,2022-05-27,861,964,3,591
1726,2022-05-28,862,1407,5,90
1727,2022-05-28,862,2608,5,90
1728,2022-05-28,862,3321,5,90
1729,2022-05-29,863,2033,1,58
1730,2022-05-29,864,1335,1,316
1731,2022-05-29,864,1693,1,316
1732,2022-05-29,865,1123,1,321
1733,2022-05-29,865,2048,1,321
1734,2022-05-29,865,714,1,321
1735,2022-05-30,866,3378,5,582
1736,2022-05-30,867,1359,3,38
1737,2022-05-30,867,2074,3,38
1738,2022-05-30,868,1448,3,177
1739,2022-05-30,868,1735,3,177
1740,2022-05-30,869,1517,5,514
1741,2022-05-30,869,1502,5,514
1742,2022-05-30,869,3346,3,514
1743,2022-05-30,870,1023,3,267
1744,2022-05-30,870,1595,3,267
1745,2022-05-31,871,1526,2,543
1746,2022-05-31,871,1235,4,543
1747,2022-05-31,872,395,2,262
1748,2022-05-31,872,3455,2,262
1749,2022-05-31,873,1028,4,235
1750,2022-06-04,874,2244,3,541
1751,2022-06-04,875,1043,1,187
1752,2022-06-04,875,1532,3,187
1753,2022-06-04,876,970,1,323
1754,2022-06-04,876,1253,3,323
1755,2022-06-04,877,1413,4,345
1756,2022-06-04,877,1530,4,345
1757,2022-06-04,877,1194,4,345
1758,2022-06-06,878,1618,3,333
1759,2022-06-06,879,3631,2,445
1760,2022-06-06,880,401,1,32
1761,2022-06-06,880,2351,3,32
1762,2022-06-06,880,3370,2,32
1763,2022-06-06,881,404,2,575
1764,2022-06-06,881,3466,2,575
1765,2022-06-07,882,3536,4,126
1766,2022-06-07,882,2202,4,126
1767,2022-06-07,883,2116,4,81
1768,2022-06-07,883,1738,4,81
1769,2022-06-07,883,1022,4,81
1770,2022-06-07,884,3528,4,104
1771,2022-06-08,885,1531,1,431
1772,2022-06-08,885,412,3,431
1773,2022-06-08,886,742,1,454
1774,2022-06-08,886,1219,1,454
1775,2022-06-09,887,1632,5,590
1776,2022-06-09,887,2368,5,590
1777,2022-06-09,888,3511,5,86
1778,2022-06-10,889,1247,5,337
1779,2022-06-10,889,1756,5,337
1780,2022-06-11,890,2627,4,246
1781,2022-06-11,891,1254,4,361
1782,2022-06-11,891,3621,2,361
1783,2022-06-11,891,2225,2,361
1784,2022-06-12,892,1311,1,571
1785,2022-06-13,893,1547,3,154
1786,2022-06-13,893,1619,3,154
1787,2022-06-13,894,2630,5,326
1788,2022-06-13,894,2489,5,326
1789,2022-06-13,894,1322,5,326
1790,2022-06-13,895,1258,5,3
1791,2022-06-14,896,1355,2,245
1792,2022-06-14,896,418,2,245
1793,2022-06-14,897,432,5,333
1794,2022-06-14,897,1625,5,333
1795,2022-06-14,897,1570,5,333
1796,2022-06-14,898,439,5,373
1797,2022-06-14,898,1678,2,373
1798,2022-06-15,899,459,2,2
1799,2022-06-15,899,1603,3,2
1800,2022-06-15,899,2231,3,2
1801,2022-06-15,900,1655,4,67
1802,2022-06-15,900,1607,3,67
1803,2022-06-15,901,1784,3,496
1804,2022-06-15,901,1263,3,496
1805,2022-06-16,902,2537,3,596
1806,2022-06-16,902,2539,2,596
1807,2022-06-16,902,1274,2,596
1808,2022-06-16,903,1614,2,580
1809,2022-06-16,903,1025,2,580
1810,2022-06-16,904,1802,3,253
1811,2022-06-16,904,2857,3,253
1812,2022-06-16,904,1288,3,253
1813,2022-06-16,905,2240,2,470
1814,2022-06-16,906,1648,2,148
1815,2022-06-16,906,3643,3,148
1816,2022-06-16,906,1293,4,148
1817,2022-06-17,907,1558,5,479
1818,2022-06-17,907,1649,4,479
1819,2022-06-17,908,1317,4,271
1820,2022-06-17,909,2677,2,203
1821,2022-06-17,910,2146,4,293
1822,2022-06-17,910,1662,4,293
1823,2022-06-17,911,1653,5,260
1824,2022-06-17,911,471,4,260
1825,2022-06-18,912,1606,2,526
1826,2022-06-18,912,1666,2,526
1827,2022-06-18,912,2859,2,526
1828,2022-06-18,913,2148,2,473
1829,2022-06-18,913,3564,2,473
1830,2022-06-18,913,2164,2,473
1831,2022-06-18,914,1617,2,311
1832,2022-06-18,914,2877,1,311
1833,2022-06-18,915,1887,1,592
1834,2022-06-18,915,2346,2,592
1835,2022-06-18,915,1657,1,592
1836,2022-06-18,916,3612,2,297
1837,2022-06-18,916,2704,1,297
1838,2022-06-19,917,1328,1,149
1839,2022-06-19,917,1785,1,149
1840,2022-06-19,917,1987,1,149
1841,2022-06-19,918,1345,1,125
1842,2022-06-19,918,3692,1,125
1843,2022-06-19,919,1042,1,340
1844,2022-06-19,919,1085,1,340
1845,2022-06-21,920,1679,4,36
1846,2022-06-21,920,1056,4,36
1847,2022-06-21,921,3681,4,30
1848,2022-06-21,921,1794,4,30
1849,2022-06-21,921,2418,4,30
1850,2022-06-21,922,1658,4,46
1851,2022-06-21,922,2686,4,46
1852,2022-06-21,923,1667,4,450
1853,2022-06-22,924,2710,2,255
1854,2022-06-22,924,1650,3,255
1855,2022-06-22,924,1668,2,255
1856,2022-06-22,925,472,5,370
1857,2022-06-22,925,1670,2,370
1858,2022-06-22,926,1993,2,29
1859,2022-06-22,926,2746,3,29
1860,2022-06-22,927,2448,3,359
1861,2022-06-22,927,1674,2,359
1862,2022-06-22,927,2820,5,359
1863,2022-06-22,928,2050,5,233
1864,2022-06-22,928,1367,3,233
1865,2022-06-23,929,1681,3,284
1866,2022-06-23,930,1368,3,510
1867,2022-06-23,930,1686,3,510
1868,2022-06-23,931,1698,3,598
1869,2022-06-23,931,1058,2,598
1870,2022-06-24,932,1684,4,506
1871,2022-06-24,933,2187,4,461
1872,2022-06-25,934,2835,4,83
1873,2022-06-25,935,3718,2,42
1874,2022-06-25,936,1691,3,295
1875,2022-06-25,936,2765,4,295
1876,2022-06-25,936,476,2,295
1877,2022-06-26,937,1884,1,320
1878,2022-06-26,937,1700,1,320
1879,2022-06-26,937,477,1,320
1880,2022-06-26,938,1720,1,61
1881,2022-06-26,938,1395,1,61
1882,2022-06-26,939,1060,1,48
1883,2022-06-26,939,1726,1,48
1884,2022-06-26,939,1837,1,48
1885,2022-06-27,940,1882,1,518
1886,2022-06-27,940,2071,5,518
1887,2022-06-27,940,1212,1,518
1888,2022-06-27,941,2846,5,53
1889,2022-06-27,941,1424,1,53
1890,2022-06-27,942,2186,5,190
1891,2022-06-27,942,1890,5,190
1892,2022-06-27,942,1622,1,190
1893,2022-06-27,943,1729,5,235
1894,2022-06-28,944,2505,3,589
1895,2022-06-28,944,2304,3,589
1896,2022-06-28,945,744,3,23
1897,2022-06-29,946,1706,5,552
1898,2022-06-29,946,1786,5,552
1899,2022-06-29,947,2787,5,591
1900,2022-06-29,947,3094,5,591
1901,2022-06-30,948,1146,1,43
1902,2022-06-30,949,1892,1,180
1903,2022-06-30,950,2879,1,374
1904,2022-06-30,950,3170,1,374
1905,2022-06-30,951,1789,1,537
1906,2022-07-01,952,1768,2,316
1907,2022-07-01,952,2328,4,316
1908,2022-07-01,953,1928,4,285
1909,2022-07-02,954,2288,3,382
1910,2022-07-02,954,2515,4,382
1911,2022-07-02,955,1787,3,101
1912,2022-07-02,955,1702,4,101
1913,2022-07-02,955,1725,3,101
1914,2022-07-02,956,1803,3,447
1915,2022-07-03,957,1854,1,408
1916,2022-07-03,957,1821,1,408
1917,2022-07-04,958,1732,2,106
1918,2022-07-04,959,1270,3,363
1919,2022-07-04,959,1439,3,363
1920,2022-07-04,960,1980,2,171
1921,2022-07-04,960,1737,3,171
1922,2022-07-04,960,3668,3,171
1923,2022-07-05,961,1844,4,424
1924,2022-07-05,962,2811,4,90
1925,2022-07-05,962,2849,4,90
1926,2022-07-05,962,1909,4,90
1927,2022-07-05,963,2886,4,329
1928,2022-07-06,964,755,1,287
1929,2022-07-06,964,1741,1,287
1930,2022-07-06,964,2547,1,287
1931,2022-07-06,965,1627,1,108
1932,2022-07-06,966,2386,1,345
1933,2022-07-06,966,2380,1,345
1934,2022-07-06,966,1265,1,345
1935,2022-07-07,967,1170,1,343
1936,2022-07-07,968,763,1,263
1937,2022-07-07,968,2451,1,263
1938,2022-07-07,969,1923,5,415
1939,2022-07-07,969,2913,5,415
1940,2022-07-07,970,2604,5,596
1941,2022-07-07,970,1449,5,596
1942,2022-07-07,970,2917,3,596
1943,2022-07-08,971,1222,2,416
1944,2022-07-08,972,1266,2,531
1945,2022-07-08,972,1267,2,531
1946,2022-07-08,972,2915,2,531
1947,2022-07-09,973,2649,5,373
1948,2022-07-09,973,479,5,373
1949,2022-07-09,973,2719,2,373
1950,2022-07-10,974,2737,1,549
1951,2022-07-10,974,764,1,549
1952,2022-07-10,975,1830,1,78
1953,2022-07-10,975,1238,1,78
1954,2022-07-11,976,1869,2,352
1955,2022-07-11,976,2527,2,352
1956,2022-07-11,977,1744,2,103
1957,2022-07-11,978,2960,2,58
1958,2022-07-11,978,1685,2,58
1959,2022-07-11,978,2784,2,58
1960,2022-07-12,979,1486,2,259
1961,2022-07-12,980,2922,1,63
1962,2022-07-12,980,2947,3,63
1963,2022-07-13,981,1271,3,238
1964,2022-07-13,981,1934,3,238
1965,2022-07-13,982,491,4,419
1966,2022-07-14,983,1901,3,496
1967,2022-07-14,983,1273,3,496
1968,2022-07-14,984,1851,3,3
1969,2022-07-14,984,2961,3,3
1970,2022-07-15,985,1245,5,159
1971,2022-07-15,985,2084,5,159
1972,2022-07-15,985,2090,5,159
1973,2022-07-17,986,1280,1,554
1974,2022-07-17,986,2391,1,554
1975,2022-07-17,986,1921,1,554
1976,2022-07-17,987,3284,1,479
1977,2022-07-17,988,1281,1,424
1978,2022-07-19,989,1262,5,57
1979,2022-07-19,990,1733,2,193
1980,2022-07-19,991,1291,5,504
1981,2022-07-19,991,2114,3,504
1982,2022-07-19,991,1904,2,504
1983,2022-07-20,992,1994,1,172
1984,2022-07-20,992,1296,2,172
1985,2022-07-20,993,1290,1,516
1986,2022-07-20,994,765,2,464
1987,2022-07-20,995,493,1,54
1988,2022-07-20,996,495,2,428
1989,2022-07-20,996,770,2,428
1990,2022-07-21,997,2833,1,558
1991,2022-07-21,997,2101,1,558
1992,2022-07-21,997,2126,5,558
1993,2022-07-21,998,1751,1,525
1994,2022-07-21,998,2998,4,525
1995,2022-07-21,998,1300,1,525
1996,2022-07-21,999,3414,5,292
1997,2022-07-21,999,1790,1,292
1998,2022-07-21,999,2904,4,292
1999,2022-07-22,1000,2397,4,300
2000,2022-07-22,1001,2854,4,318
2001,2022-07-22,1001,1958,4,318
2002,2022-07-22,1002,1948,4,393
2003,2022-07-22,1002,2040,3,393
2004,2022-07-22,1003,2861,3,130
2005,2022-07-23,1004,2178,1,60
2006,2022-07-23,1004,2062,1,60
2007,2022-07-23,1005,3055,1,246
2008,2022-07-23,1006,3008,3,165
2009,2022-07-23,1007,2874,2,50
2010,2022-07-23,1007,3082,3,50
2011,2022-07-23,1007,1505,3,50
2012,2022-07-24,1008,1762,1,551
2013,2022-07-24,1008,2094,1,551
2014,2022-07-24,1008,788,1,551
2015,2022-07-24,1009,1893,1,18
2016,2022-07-25,1010,2401,1,571
2017,2022-07-25,1011,2150,1,244
2018,2022-07-25,1011,500,1,244
2019,2022-07-25,1012,1302,1,200
2020,2022-07-25,1012,2880,1,200
2021,2022-07-25,1012,820,1,200
2022,2022-07-26,1013,1895,5,497
2023,2022-07-26,1013,1511,5,497
2024,2022-07-26,1013,1960,5,497
2025,2022-07-27,1014,2196,4,240
2026,2022-07-27,1014,835,5,240
2027,2022-07-27,1015,1339,5,346
2028,2022-07-27,1015,1401,3,346
2029,2022-07-27,1015,1797,5,346
2030,2022-07-27,1016,2197,3,263
2031,2022-07-27,1016,1908,5,263
2032,2022-07-28,1017,843,1,325
2033,2022-07-28,1017,2414,1,325
2034,2022-07-28,1018,2184,1,431
2035,2022-07-28,1018,1481,1,431
2036,2022-07-28,1018,2430,1,431
2037,2022-07-28,1019,2482,1,9
2038,2022-07-28,1019,857,1,9
2039,2022-07-29,1020,1483,5,443
2040,2022-07-29,1020,1520,5,443
2041,2022-07-29,1021,872,5,275
2042,2022-07-29,1021,502,5,275
2043,2022-07-29,1021,1508,5,275
2044,2022-07-30,1022,2211,2,3
2045,2022-07-30,1022,1952,1,3
2046,2022-07-30,1023,1940,2,260
2047,2022-07-30,1023,1541,2,260
2048,2022-07-30,1024,2269,3,525
2049,2022-07-30,1024,1548,2,525
2050,2022-07-30,1024,1309,3,525
2051,2022-07-30,1025,505,3,500
2052,2022-07-30,1026,3064,2,484
2053,2022-07-31,1027,1354,1,505
2054,2022-07-31,1027,1363,1,505
2055,2022-07-31,1028,509,1,346
2056,2022-07-31,1028,1972,1,346
2057,2022-07-31,1029,1315,1,587
2058,2022-08-01,1030,1554,1,149
2059,2022-08-01,1031,512,1,193
2060,2022-08-01,1031,1804,1,193
2061,2022-08-01,1031,2047,5,193
2062,2022-08-02,1032,878,1,401
2063,2022-08-02,1032,2300,1,401
2064,2022-08-02,1033,2205,1,441
2065,2022-08-02,1033,1568,1,441
2066,2022-08-02,1034,1984,1,142
2067,2022-08-02,1035,1332,1,152
2068,2022-08-02,1035,3089,1,152
2069,2022-08-02,1036,2206,1,577
2070,2022-08-02,1036,898,1,577
2071,2022-08-03,1037,2120,4,269
2072,2022-08-03,1037,2931,4,269
2073,2022-08-03,1038,2935,4,358
2074,2022-08-03,1039,2236,4,520
2075,2022-08-03,1040,2499,4,278
2076,2022-08-04,1041,2060,2,496
2077,2022-08-04,1041,2911,2,496
2078,2022-08-04,1041,1515,2,496
2079,2022-08-04,1042,2256,2,6
2080,2022-08-04,1042,3537,2,6
2081,2022-08-04,1043,2303,2,580
2082,2022-08-04,1043,1519,2,580
2083,2022-08-04,1044,3108,2,306
2084,2022-08-04,1045,2167,2,425
2085,2022-08-04,1045,899,2,425
2086,2022-08-05,1046,2277,3,305
2087,2022-08-05,1046,2302,1,305
2088,2022-08-05,1047,2944,3,335
2089,2022-08-05,1047,1583,1,335
2090,2022-08-05,1047,513,3,335
2091,2022-08-06,1048,1337,5,546
2092,2022-08-06,1048,2340,4,546
2093,2022-08-06,1049,1601,4,402
2094,2022-08-06,1049,2536,4,402
2095,2022-08-06,1049,2077,5,402
2096,2022-08-07,1050,2925,1,123
2097,2022-08-07,1050,1582,1,123
2098,2022-08-07,1050,918,1,123
2099,2022-08-08,1051,2561,4,136
2100,2022-08-08,1051,1962,5,136
2101,2022-08-08,1051,2953,4,136
2102,2022-08-08,1052,3539,5,574
2103,2022-08-08,1052,2939,5,574
2104,2022-08-08,1052,1341,5,574
2105,2022-08-08,1053,2393,4,523
2106,2022-08-08,1053,3555,4,523
2107,2022-08-08,1054,2325,4,180
2108,2022-08-08,1054,1396,5,180
2109,2022-08-09,1055,1376,4,370
2110,2022-08-09,1055,2317,5,370
2111,2022-08-09,1056,2563,4,67
2112,2022-08-09,1056,3123,4,67
2113,2022-08-09,1056,2097,5,67
2114,2022-08-09,1057,2330,5,596
2115,2022-08-09,1057,1426,5,596
2116,2022-08-09,1057,1639,4,596
2117,2022-08-09,1058,2189,5,194
2118,2022-08-09,1059,520,4,248
2119,2022-08-10,1060,1447,2,594
2120,2022-08-10,1060,2958,2,594
2121,2022-08-10,1060,532,2,594
2122,2022-08-10,1061,3677,2,192
2123,2022-08-10,1061,533,2,192
2124,2022-08-10,1062,2584,2,484
2125,2022-08-10,1062,2420,2,484
2126,2022-08-10,1062,2319,2,484
2127,2022-08-10,1063,538,2,426
2128,2022-08-11,1064,1831,4,45
2129,2022-08-11,1065,1611,4,58
2130,2022-08-11,1065,3020,4,58
2131,2022-08-11,1066,1965,4,520
2132,2022-08-11,1067,2134,4,396
2133,2022-08-13,1068,1392,1,224
2134,2022-08-13,1068,3092,1,224
2135,2022-08-13,1068,2326,4,224
2136,2022-08-13,1069,2461,4,156
2137,2022-08-13,1070,921,2,519
2138,2022-08-13,1071,1848,2,38
2139,2022-08-13,1072,3027,2,132
2140,2022-08-15,1073,540,2,520
2141,2022-08-15,1074,1487,2,59
2142,2022-08-15,1074,1444,2,59
2143,2022-08-15,1074,543,2,59
2144,2022-08-15,1075,2511,2,80
2145,2022-08-15,1075,2389,2,80
2146,2022-08-15,1076,2977,2,107
2147,2022-08-16,1077,2004,1,486
2148,2022-08-17,1078,1663,5,210
2149,2022-08-17,1078,2183,5,210
2150,2022-08-17,1078,942,3,210
2151,2022-08-17,1079,2513,3,539
2152,2022-08-17,1080,1612,5,336
2153,2022-08-17,1080,2434,3,336
2154,2022-08-17,1080,1683,5,336
2155,2022-08-17,1081,1461,5,35
2156,2022-08-17,1081,2009,3,35
2157,2022-08-17,1081,3159,3,35
2158,2022-08-18,1082,1494,3,150
2159,2022-08-18,1083,2207,2,420
2160,2022-08-18,1084,2494,3,596
2161,2022-08-18,1084,2210,2,596
2162,2022-08-18,1084,2029,2,596
2163,2022-08-18,1085,2242,3,244
2164,2022-08-18,1085,2010,2,244
2165,2022-08-18,1085,1545,2,244
2166,2022-08-19,1086,1549,5,168
2167,2022-08-20,1087,1513,4,79
2168,2022-08-20,1088,3274,4,370
2169,2022-08-20,1088,3099,2,370
2170,2022-08-20,1088,2524,4,370
2171,2022-08-20,1089,3281,5,272
2172,2022-08-21,1090,2030,1,94
2173,2022-08-21,1090,2522,1,94
2174,2022-08-22,1091,2017,2,174
2175,2022-08-22,1091,3154,2,174
2176,2022-08-22,1091,1564,2,174
2177,2022-08-22,1092,2592,2,229
2178,2022-08-22,1092,545,2,229
2179,2022-08-22,1092,1697,2,229
2180,2022-08-22,1093,1616,2,408
2181,2022-08-22,1094,1579,2,155
2182,2022-08-22,1094,3287,2,155
2183,2022-08-22,1094,945,2,155
2184,2022-08-22,1095,1592,2,92
2185,2022-08-23,1096,2065,5,79
2186,2022-08-23,1096,2597,5,79
2187,2022-08-24,1097,3171,2,551
2188,2022-08-24,1098,3030,2,394
2189,2022-08-24,1099,3319,3,329
2190,2022-08-24,1100,2067,3,408
2191,2022-08-24,1100,550,3,408
2192,2022-08-24,1101,2212,5,599
2193,2022-08-24,1101,3326,3,599
2194,2022-08-24,1101,1585,3,599
2195,2022-08-25,1102,2028,5,593
2196,2022-08-25,1102,2745,5,593
2197,2022-08-25,1103,947,5,38
2198,2022-08-25,1104,3408,5,75
2199,2022-08-25,1104,2217,5,75
2200,2022-08-25,1104,2243,5,75
2201,2022-08-28,1105,2387,1,143
2202,2022-08-28,1105,3306,1,143
2203,2022-08-28,1105,2763,1,143
2204,2022-08-28,1106,3051,1,243
2205,2022-08-29,1107,963,5,117
2206,2022-08-29,1107,3540,5,117
2207,2022-08-29,1107,1644,5,117
2208,2022-08-29,1108,2775,5,212
2209,2022-08-29,1108,1709,5,212
2210,2022-08-29,1108,2427,5,212
2211,2022-08-29,1109,1647,5,593
2212,2022-08-29,1109,2221,5,593
2213,2022-08-29,1110,1748,5,470
2214,2022-08-29,1110,1687,5,470
2215,2022-08-30,1111,2545,2,199
2216,2022-08-30,1111,2044,2,199
2217,2022-08-30,1112,2250,2,297
2218,2022-08-30,1112,3551,3,297
2219,2022-08-30,1113,1707,2,204
2220,2022-08-30,1113,552,2,204
2221,2022-08-30,1113,2446,3,204
2222,2022-08-31,1114,2081,3,103
2223,2022-09-01,1115,3573,2,457
2224,2022-09-01,1116,3312,2,368
2225,2022-09-01,1116,3150,2,368
2226,2022-09-01,1116,2106,1,368
2227,2022-09-02,1117,2980,5,315
2228,2022-09-02,1118,2138,5,71
2229,2022-09-02,1118,2549,2,71
2230,2022-09-02,1118,2587,5,71
2231,2022-09-02,1119,2456,4,104
2232,2022-09-02,1119,2299,4,104
2233,2022-09-02,1119,1628,5,104
2234,2022-09-02,1120,3348,5,69
2235,2022-09-02,1120,2249,5,69
2236,2022-09-02,1121,1703,4,495
2237,2022-09-02,1121,566,5,495
2238,2022-09-02,1121,2629,4,495
2239,2022-09-03,1122,2122,3,117
2240,2022-09-03,1122,573,3,117
2241,2022-09-03,1122,2648,3,117
2242,2022-09-03,1123,1719,3,25
2243,2022-09-03,1123,1714,3,25
2244,2022-09-03,1123,2153,3,25
2245,2022-09-04,1124,2467,1,149
2246,2022-09-04,1124,969,1,149
2247,2022-09-05,1125,1724,4,199
2248,2022-09-05,1125,1716,2,199
2249,2022-09-05,1126,2569,2,442
2250,2022-09-05,1127,2308,5,299
2251,2022-09-05,1127,1761,5,299
2252,2022-09-06,1128,581,1,503
2253,2022-09-06,1128,2208,1,503
2254,2022-09-06,1128,2338,2,503
2255,2022-09-06,1129,2782,2,530
2256,2022-09-06,1129,1734,1,530
2257,2022-09-06,1129,1728,1,530
2258,2022-09-06,1130,3589,2,261
2259,2022-09-06,1130,2995,3,261
2260,2022-09-06,1130,1759,2,261
2261,2022-09-06,1131,1740,1,384
2262,2022-09-06,1131,985,2,384
2263,2022-09-06,1132,2487,1,364
2264,2022-09-06,1132,1754,2,364
2265,2022-09-06,1132,2347,1,364
2266,2022-09-07,1133,3160,3,361
2267,2022-09-07,1133,2356,1,361
2268,2022-09-07,1134,599,5,164
2269,2022-09-07,1134,2535,1,164
2270,2022-09-07,1134,2726,1,164
2271,2022-09-07,1135,2733,5,392
2272,2022-09-07,1136,2607,3,496
2273,2022-09-07,1136,3655,3,496
2274,2022-09-08,1137,1717,4,424
2275,2022-09-08,1137,604,3,424
2276,2022-09-08,1138,614,3,600
2277,2022-09-08,1139,2672,1,294
2278,2022-09-08,1139,2618,3,294
2279,2022-09-08,1140,2268,4,486
2280,2022-09-08,1140,3007,1,486
2281,2022-09-08,1141,2753,1,349
2282,2022-09-08,1141,1774,1,349
2283,2022-09-08,1141,2794,4,349
2284,2022-09-09,1142,3018,3,531
2285,2022-09-09,1142,2831,1,531
2286,2022-09-09,1143,2281,3,473
2287,2022-09-12,1144,2374,2,264
2288,2022-09-12,1145,1721,2,20
2289,2022-09-12,1145,2709,2,20
