,rental_id,inventory_id,rental_date,return_date,game_id,customer_id,staff_id,price,fine
4917,9895,123,2022-04-23,2022-04-23,27,420,2,4.5,0.0
18807,9896,458,2022-04-23,2022-05-04,36,188,4,12.35,4.94
13338,9897,326,2022-04-23,2022-04-28,13,297,3,31.93,0.0
1025,9898,26,2022-04-23,2022-05-21,34,292,5,1.683,3.53
12406,9899,303,2022-04-23,2022-04-27,26,92,2,23.33,0.0
828,9900,21,2022-04-23,2022-05-21,38,214,5,14.391,30.22
7306,9901,182,2022-04-23,2022-04-24,36,163,3,11.115,0.0
13130,9902,321,2022-04-23,2022-04-27,13,524,4,31.93,0.0
8089,9903,200,2022-04-23,2022-04-30,1,503,2,9.873000000000001,0.0
8677,9904,213,2022-04-23,2022-04-28,36,434,3,12.35,0.0
19072,9905,464,2022-04-23,2022-04-23,11,530,2,3.591,0.0
4206,9906,106,2022-04-23,2022-05-06,40,300,5,6.183,3.71
5229,9907,131,2022-04-23,2022-04-30,22,151,4,14.6,0.0
11509,9908,281,2022-04-23,2022-04-30,37,290,1,2.79,0.0
9425,9909,231,2022-04-23,2022-04-23,13,284,4,28.737000000000002,0.0
10289,9910,252,2022-04-23,2022-04-23,26,164,3,23.33,0.0
8452,9911,208,2022-04-23,2022-04-29,35,592,1,9.756,0.0
10807,9912,264,2022-04-23,2022-04-25,39,336,5,2.2230000000000003,0.0
10497,9913,257,2022-04-23,2022-05-02,32,110,4,6.939,1.39
14941,9914,362,2022-04-23,2022-05-04,44,98,1,4.797000000000001,1.92
4715,9915,118,2022-04-23,2022-04-23,44,394,4,5.33,0.0
5684,9916,142,2022-04-23,2022-05-02,29,486,3,17.343,3.47
11137,9917,272,2022-04-23,2022-04-29,10,212,4,17.99,0.0
7560,9918,188,2022-04-24,2022-04-24,7,517,1,10.953,0.0
3593,9919,91,2022-04-24,2022-04-28,22,140,1,13.14,0.0
10126,9920,248,2022-04-24,2022-04-28,13,215,1,31.93,0.0
11350,9921,277,2022-04-24,2022-04-30,19,527,1,11.997,0.0
5823,9922,145,2022-04-24,2022-04-29,10,560,1,16.191,0.0
17477,9923,426,2022-04-24,2022-04-27,19,340,1,11.997,0.0
8128,9924,201,2022-04-24,2022-05-07,4,270,1,11.35,6.81
1404,9925,35,2022-04-24,2022-04-30,35,266,1,10.84,0.0
2952,9926,75,2022-04-24,2022-05-04,32,483,1,6.939,2.08
2882,9927,73,2022-04-24,2022-04-30,5,84,1,9.33,0.0
13455,9928,329,2022-04-24,2022-04-24,10,583,1,17.99,0.0
17651,9929,430,2022-04-24,2022-04-27,22,197,1,13.14,0.0
1824,9930,45,2022-04-24,2022-05-12,13,381,1,31.93,35.12
8884,9931,218,2022-04-24,2022-04-24,5,220,1,9.33,0.0
17386,9932,424,2022-04-24,2022-04-24,31,64,1,7.2,0.0
4519,9933,113,2022-04-24,2022-05-04,29,152,1,17.343,5.2
14892,9934,361,2022-04-24,2022-05-01,22,429,1,14.6,0.0
12106,9935,296,2022-04-24,2022-04-24,33,577,1,10.6,0.0
12869,9936,314,2022-04-24,2022-04-24,1,288,1,9.873000000000001,0.0
8801,9937,216,2022-04-24,2022-04-28,32,99,1,6.939,0.0
6964,9938,173,2022-04-24,2022-04-25,35,38,1,10.84,0.0
20158,9939,490,2022-04-24,2022-04-27,22,598,1,13.14,0.0
3638,9940,92,2022-04-24,2022-04-28,1,284,1,9.873000000000001,0.0
2705,9941,68,2022-04-24,2022-05-01,30,93,1,18.52,0.0
4429,9942,111,2022-04-25,2022-06-16,36,136,1,11.115,16.67
7382,9943,184,2022-04-25,2022-05-02,13,32,5,31.93,0.0
10083,9944,247,2022-04-25,2022-04-26,13,282,4,28.737000000000002,0.0
12870,9945,314,2022-04-25,2022-04-27,1,547,4,9.873000000000001,0.0
17121,9946,417,2022-04-25,2022-04-29,33,15,3,9.54,0.0
7636,9947,190,2022-04-25,2022-05-08,39,424,5,2.47,1.48
15469,9948,375,2022-04-25,2022-05-05,2,183,2,4.33,1.3
19515,9949,475,2022-04-25,2022-06-05,27,226,1,5.0,2.0
3813,9950,96,2022-04-25,2022-05-02,22,355,4,13.14,0.0
15557,9951,377,2022-04-25,2022-05-02,19,181,4,11.997,0.0
20324,9952,494,2022-04-25,2022-05-03,9,321,4,24.596999999999998,2.46
16505,9953,402,2022-04-25,2022-05-01,10,495,4,16.191,0.0
14582,9954,354,2022-04-25,2022-04-25,10,460,3,17.99,0.0
14017,9955,341,2022-04-25,2022-05-02,25,165,1,3.3930000000000002,0.0
9919,9956,243,2022-04-25,2022-04-28,13,487,1,28.737000000000002,0.0
10846,9957,265,2022-04-25,2022-05-08,42,141,2,7.2,4.32
1107,9958,28,2022-04-25,2022-04-29,32,326,3,6.939,0.0
2014,9959,50,2022-04-25,2022-05-01,24,129,3,11.322000000000001,0.0
16798,9960,409,2022-04-25,2022-05-15,22,169,1,13.14,17.08
14141,9961,344,2022-04-25,2022-04-25,22,467,5,13.14,0.0
1697,9962,42,2022-04-25,2022-04-30,26,143,4,20.997,0.0
11875,9963,290,2022-04-25,2022-04-27,29,596,3,19.27,0.0
6321,9964,158,2022-04-26,2022-05-18,5,408,1,8.397,12.6
20026,9965,487,2022-04-26,2022-05-01,6,45,3,7.95,0.0
13840,9966,337,2022-04-26,2022-04-28,3,106,2,10.58,0.0
19019,9967,463,2022-04-26,2022-05-09,5,71,3,9.33,5.6
13792,9968,336,2022-04-26,2022-05-03,1,248,3,10.97,0.0
11017,9969,269,2022-04-26,2022-05-03,39,197,3,2.2230000000000003,0.0
4639,9970,116,2022-04-26,2022-04-29,4,316,2,10.215,0.0
13703,9971,334,2022-04-26,2022-04-27,37,311,2,2.79,0.0
11794,9972,288,2022-04-26,2022-05-03,32,84,5,7.71,0.0
19073,9973,464,2022-04-26,2022-05-06,11,292,4,3.591,1.08
16086,9974,391,2022-04-26,2022-04-28,22,328,3,13.14,0.0
16629,9975,405,2022-04-26,2022-04-27,21,36,1,38.997,0.0
12061,9976,295,2022-04-26,2022-04-26,19,192,5,13.33,0.0
2308,9977,58,2022-04-26,2022-04-30,10,218,5,16.191,0.0
11428,9978,279,2022-04-26,2022-05-01,28,30,5,7.803,0.0
9480,9979,232,2022-04-26,2022-05-02,4,214,3,10.215,0.0
19686,9980,479,2022-04-26,2022-04-26,41,311,1,1.728,0.0
15317,9981,371,2022-04-26,2022-04-26,42,542,1,8.0,0.0
6075,9982,151,2022-04-26,2022-04-27,31,509,1,8.0,0.0
9245,9983,226,2022-04-26,2022-05-17,34,149,1,1.87,2.62
420,9984,11,2022-04-26,2022-05-09,15,389,4,2.547,1.53
6199,9985,154,2022-04-26,2022-04-26,14,70,1,11.27,0.0
15717,9986,382,2022-04-26,2022-05-09,27,553,3,4.5,2.7
12150,9987,297,2022-04-26,2022-05-05,13,121,5,28.737000000000002,5.75
8046,9988,199,2022-04-26,2022-04-30,39,196,5,2.2230000000000003,0.0
7084,9989,176,2022-04-27,2022-06-20,44,563,5,4.797000000000001,8.15
4955,9990,124,2022-04-27,2022-05-03,13,550,4,31.93,0.0
1619,9991,40,2022-04-27,2022-05-03,50,85,4,7.992000000000001,0.0
17745,9992,432,2022-04-27,2022-05-02,7,107,3,12.17,0.0
12670,9993,309,2022-04-27,2022-05-10,1,273,2,9.873000000000001,5.92
19732,9994,480,2022-04-27,2022-04-27,20,64,5,6.777,0.0
17293,9995,421,2022-04-27,2022-04-27,10,57,3,17.99,0.0
11233,9996,274,2022-04-27,2022-08-22,35,282,3,9.756,18.54
17823,9997,434,2022-04-27,2022-06-16,13,467,3,28.737000000000002,37.36
20199,9998,491,2022-04-27,2022-04-27,13,152,5,28.737000000000002,0.0
11954,9999,292,2022-04-27,2022-05-01,17,384,2,2.394,0.0
20540,10000,499,2022-04-27,2022-05-04,17,138,5,2.66,0.0
778,10001,20,2022-04-27,2022-04-29,13,389,3,28.737000000000002,0.0
7133,10002,177,2022-04-27,2022-04-29,36,342,4,12.35,0.0
6608,10003,165,2022-04-27,2022-04-28,5,459,2,9.33,0.0
18272,10004,445,2022-04-27,2022-04-30,40,567,3,6.87,0.0
6370,10005,159,2022-04-27,2022-05-06,5,426,2,8.397,1.68
15610,10006,379,2022-04-27,2022-04-27,18,379,5,4.17,0.0
12107,10007,296,2022-04-27,2022-04-27,33,347,3,10.6,0.0
275,10008,7,2022-04-27,2022-05-05,27,221,2,4.5,0.45
4602,10009,115,2022-04-27,2022-05-09,7,582,3,12.17,6.08
18883,10010,460,2022-04-27,2022-05-02,25,339,1,3.77,0.0
9625,10011,236,2022-04-27,2022-05-02,44,153,1,5.33,0.0
16869,10012,411,2022-04-28,2022-05-01,13,32,4,31.93,0.0
20369,10013,495,2022-04-28,2022-05-09,13,144,2,31.93,12.77
18087,10014,441,2022-04-28,2022-05-06,35,359,2,10.84,1.08
7516,10015,187,2022-04-28,2022-04-29,13,12,5,28.737000000000002,0.0
4476,10016,112,2022-04-28,2022-05-03,1,494,5,9.873000000000001,0.0
19254,10017,469,2022-04-28,2022-05-09,19,127,1,13.33,5.33
3954,10018,100,2022-04-28,2022-05-09,22,525,2,14.6,5.84
9024,10019,221,2022-04-28,2022-05-03,39,589,3,2.2230000000000003,0.0
2520,10020,63,2022-04-28,2022-05-28,13,144,4,31.93,0.0
7861,10021,195,2022-04-28,2022-04-28,22,467,4,13.14,0.0
1889,10022,47,2022-04-28,2022-04-30,35,298,5,9.756,0.0
15611,10023,379,2022-04-28,2022-05-07,18,384,3,3.753,0.75
5728,10024,143,2022-04-28,2022-05-08,32,521,5,7.71,2.31
10207,10025,250,2022-04-28,2022-05-02,4,343,3,10.215,0.0
5308,10026,133,2022-04-28,2022-05-05,8,426,5,10.791,0.0
16384,10027,399,2022-04-28,2022-05-08,39,344,1,2.47,0.74
9590,10028,235,2022-04-28,2022-05-02,7,1,3,10.953,0.0
12062,10029,295,2022-04-28,2022-05-01,19,492,2,13.33,0.0
8802,10030,216,2022-04-28,2022-04-29,32,92,3,6.939,0.0
6919,10031,172,2022-04-28,2022-05-09,40,132,5,6.87,2.75
6115,10032,152,2022-04-28,2022-04-29,9,391,1,27.33,0.0
10290,10033,252,2022-04-28,2022-04-28,26,353,3,20.997,0.0
14681,10034,356,2022-04-28,2022-05-06,2,312,2,4.33,0.43
8224,10035,203,2022-04-28,2022-05-06,22,254,2,14.6,1.46
18228,10036,444,2022-04-28,2022-04-29,13,116,4,31.93,0.0
541,10037,14,2022-04-28,2022-05-28,4,145,5,10.215,0.0
10002,10038,245,2022-04-28,2022-05-03,13,358,2,28.737000000000002,0.0
11636,10039,284,2022-04-28,2022-05-07,13,433,2,28.737000000000002,5.75
1586,10040,39,2022-04-28,2022-05-09,22,215,3,14.6,5.84
12591,10041,307,2022-04-29,2022-05-01,24,243,2,12.58,0.0
10291,10042,252,2022-04-29,2022-04-30,26,577,4,23.33,0.0
6609,10043,165,2022-04-29,2022-04-30,5,214,4,8.397,0.0
3771,10044,95,2022-04-29,2022-05-26,6,268,2,7.95,15.9
18842,10045,459,2022-04-29,2022-04-30,36,266,1,12.35,0.0
14986,10046,363,2022-04-29,2022-04-29,40,587,5,6.87,0.0
7428,10047,185,2022-04-29,2022-05-02,39,411,2,2.2230000000000003,0.0
13649,10048,333,2022-04-29,2022-04-30,24,319,4,11.322000000000001,0.0
9426,10049,231,2022-04-29,2022-05-01,13,87,1,28.737000000000002,0.0
17909,10050,436,2022-04-29,2022-05-05,7,312,1,12.17,0.0
9522,10051,233,2022-04-29,2022-05-02,5,560,3,8.397,0.0
1449,10052,36,2022-04-29,2022-05-05,13,172,2,28.737000000000002,0.0
18769,10053,457,2022-04-29,2022-05-08,32,355,5,6.939,1.39
7003,10054,174,2022-04-29,2022-05-03,22,244,3,13.14,0.0
8278,10055,204,2022-04-29,2022-05-05,24,275,2,12.58,0.0
15799,10056,384,2022-04-30,2022-05-05,22,100,2,13.14,0.0
18229,10057,444,2022-04-30,2022-05-20,13,80,5,31.93,41.51
14628,10058,355,2022-04-30,2022-04-30,4,485,1,10.215,0.0
7598,10059,189,2022-04-30,2022-05-01,47,318,2,0.9990000000000001,0.0
17699,10060,431,2022-04-30,2022-04-30,32,275,3,7.71,0.0
6786,10061,169,2022-04-30,2022-05-04,46,56,1,1.71,0.0
2920,10062,74,2022-04-30,2022-05-09,11,297,1,3.99,0.8
17172,10063,418,2022-04-30,2022-05-05,3,584,3,10.58,0.0
20159,10064,490,2022-04-30,2022-05-06,22,290,1,13.14,0.0
4640,10065,116,2022-04-30,2022-05-12,4,410,1,11.35,5.68
17866,10066,435,2022-04-30,2022-05-07,42,483,1,7.2,0.0
17598,10067,429,2022-04-30,2022-05-07,32,553,5,6.939,0.0
13290,10068,325,2022-04-30,2022-04-30,22,283,3,14.6,0.0
5518,10069,138,2022-04-30,2022-05-01,29,116,1,19.27,0.0
14110,10070,343,2022-04-30,2022-05-06,3,88,1,9.522,0.0
18929,10071,461,2022-04-30,2022-04-30,13,40,5,31.93,0.0
18725,10072,456,2022-04-30,2022-05-11,22,51,3,14.6,5.84
4250,10073,107,2022-05-01,2022-05-03,36,424,1,12.35,0.0
14354,10074,349,2022-05-01,2022-05-07,4,6,1,11.35,0.0
6965,10075,173,2022-05-01,2022-05-11,35,382,1,10.84,3.25
17437,10076,425,2022-05-01,2022-05-13,27,181,1,4.5,2.25
495,10077,13,2022-05-01,2022-05-01,46,277,1,1.539,0.0
2883,10078,73,2022-05-01,2022-05-08,5,323,1,9.33,0.0
5140,10079,129,2022-05-01,2022-05-02,39,124,1,2.2230000000000003,0.0
5912,10080,147,2022-05-01,2022-06-24,38,472,1,14.391,23.03
5351,10081,134,2022-05-01,2022-05-03,29,197,1,17.343,0.0
8406,10082,207,2022-05-01,2022-05-05,1,561,1,10.97,0.0
14583,10083,354,2022-05-01,2022-05-04,10,73,1,16.191,0.0
14987,10084,363,2022-05-01,2022-05-06,40,346,1,6.183,0.0
10588,10085,259,2022-05-01,2022-05-02,24,323,1,12.58,0.0
18525,10086,451,2022-05-01,2022-05-01,19,593,1,11.997,0.0
17478,10087,426,2022-05-01,2022-05-27,19,223,1,13.33,25.33
2984,10088,76,2022-05-01,2022-05-06,29,7,1,17.343,0.0
3071,10089,78,2022-05-01,2022-05-01,21,534,1,43.33,0.0
12777,10090,312,2022-05-01,2022-05-08,32,274,1,7.71,0.0
19466,10091,474,2022-05-01,2022-05-03,21,459,1,43.33,0.0
17340,10092,423,2022-05-01,2022-05-04,25,588,1,3.77,0.0
11593,10093,283,2022-05-01,2022-05-03,22,403,1,13.14,0.0
16470,10094,401,2022-05-01,2022-05-03,48,23,1,10.8,0.0
15397,10095,373,2022-05-01,2022-05-30,35,325,1,10.84,23.85
10084,10096,247,2022-05-01,2022-05-01,13,132,1,31.93,0.0
5481,10097,137,2022-05-02,2022-05-09,27,317,1,5.0,0.0
3882,10098,98,2022-05-02,2022-05-02,26,178,3,23.33,0.0
10454,10099,256,2022-05-02,2022-05-03,28,537,3,7.803,0.0
8583,10100,211,2022-05-02,2022-05-09,27,423,3,4.5,0.0
7517,10101,187,2022-05-02,2022-05-10,13,323,1,31.93,3.19
9273,10102,227,2022-05-02,2022-05-03,50,277,1,7.992000000000001,0.0
6252,10103,156,2022-05-02,2022-05-08,10,563,5,16.191,0.0
2706,10104,68,2022-05-02,2022-05-02,30,321,2,16.668,0.0
18979,10105,462,2022-05-02,2022-05-09,13,18,4,28.737000000000002,0.0
496,10106,13,2022-05-02,2022-05-15,46,198,1,1.539,0.92
9969,10107,244,2022-05-02,2022-05-22,33,576,4,9.54,12.4
12548,10108,306,2022-05-02,2022-05-13,39,108,5,2.2230000000000003,0.89
10808,10109,264,2022-05-02,2022-05-06,39,26,1,2.47,0.0
10683,10110,261,2022-05-02,2022-05-05,22,139,4,13.14,0.0
20588,10111,500,2022-05-02,2022-05-06,37,51,3,3.1,0.0
16870,10112,411,2022-05-02,2022-05-05,13,348,4,31.93,0.0
4171,10113,105,2022-05-02,2022-05-11,46,153,3,1.71,0.34
5777,10114,144,2022-05-02,2022-05-13,3,241,1,10.58,4.23
18362,10115,447,2022-05-02,2022-06-22,44,129,4,4.797000000000001,6.24
28,10116,1,2022-05-02,2022-05-07,6,338,4,7.95,0.0
13740,10117,335,2022-05-03,2022-05-10,1,284,1,9.873000000000001,0.0
3727,10118,94,2022-05-03,2022-05-12,25,343,1,3.3930000000000002,0.68
9025,10119,221,2022-05-03,2022-05-03,39,518,1,2.47,0.0
13339,10120,326,2022-05-03,2022-05-03,13,185,1,31.93,0.0
10498,10121,257,2022-05-03,2022-05-03,32,299,1,7.71,0.0
18930,10122,461,2022-05-03,2022-05-04,13,116,1,31.93,0.0
7762,10123,193,2022-05-03,2022-05-09,35,93,1,10.84,0.0
6692,10124,167,2022-05-03,2022-05-08,35,117,1,9.756,0.0
12407,10125,303,2022-05-03,2022-05-04,26,38,1,23.33,0.0
936,10126,24,2022-05-03,2022-05-03,22,208,1,14.6,0.0
4918,10127,123,2022-05-03,2022-05-19,27,248,1,5.0,4.5
11955,10128,292,2022-05-03,2022-05-04,17,149,1,2.394,0.0
16425,10129,400,2022-05-03,2022-05-09,13,115,1,28.737000000000002,0.0
2810,10130,71,2022-05-03,2022-05-03,32,515,1,6.939,0.0
16592,10131,404,2022-05-03,2022-05-03,4,91,1,11.35,0.0
5061,10132,127,2022-05-03,2022-05-12,22,539,1,13.14,2.63
1890,10133,47,2022-05-03,2022-05-07,35,165,1,9.756,0.0
3117,10134,79,2022-05-03,2022-05-03,42,512,1,8.0,0.0
4716,10135,118,2022-05-03,2022-05-09,44,90,1,4.797000000000001,0.0
9759,10136,239,2022-05-03,2022-05-14,5,587,1,9.33,3.73
7236,10137,180,2022-05-03,2022-05-05,19,299,1,13.33,0.0
19774,10138,481,2022-05-03,2022-05-16,1,437,1,9.873000000000001,5.92
10969,10139,268,2022-05-03,2022-05-06,13,136,1,28.737000000000002,0.0
20502,10140,498,2022-05-03,2022-06-04,34,395,1,1.683,0.0
17253,10141,420,2022-05-03,2022-05-03,29,150,1,19.27,0.0
10292,10142,252,2022-05-03,2022-05-03,26,554,1,23.33,0.0
19416,10143,473,2022-05-03,2022-05-06,22,542,1,14.6,0.0
16749,10144,408,2022-05-03,2022-05-07,39,512,1,2.47,0.0
13291,10145,325,2022-05-03,2022-05-29,22,69,1,13.14,24.97
8932,10146,219,2022-05-03,2022-05-03,19,598,1,11.997,0.0
6200,10147,154,2022-05-04,2022-05-04,14,437,3,10.143,0.0
11719,10148,286,2022-05-04,2022-05-11,11,499,4,3.591,0.0
937,10149,24,2022-05-04,2022-05-06,22,600,3,14.6,0.0
15558,10150,377,2022-05-04,2022-05-17,19,530,4,11.997,7.2
7815,10151,194,2022-05-04,2022-05-05,1,566,3,10.97,0.0
11186,10152,273,2022-05-04,2022-05-09,22,178,5,14.6,0.0
6787,10153,169,2022-05-04,2022-05-08,46,415,4,1.539,0.0
17078,10154,416,2022-05-04,2022-05-10,38,12,1,14.391,0.0
3639,10155,92,2022-05-04,2022-05-07,1,224,4,10.97,0.0
9481,10156,232,2022-05-04,2022-05-08,4,141,5,10.215,0.0
15318,10157,371,2022-05-04,2022-05-04,42,550,5,8.0,0.0
4122,10158,104,2022-05-04,2022-05-15,44,15,1,4.797000000000001,1.92
9203,10159,225,2022-05-04,2022-05-08,6,34,4,7.95,0.0
17518,10160,427,2022-05-04,2022-06-13,39,484,5,2.47,0.49
3883,10161,98,2022-05-04,2022-05-09,26,412,5,20.997,0.0
12592,10162,307,2022-05-04,2022-05-04,24,202,3,11.322000000000001,0.0
2707,10163,68,2022-05-04,2022-05-04,30,149,5,16.668,0.0
4293,10164,108,2022-05-04,2022-05-06,13,142,2,28.737000000000002,0.0
17001,10165,414,2022-05-04,2022-05-12,36,546,4,11.115,1.11
11106,10166,271,2022-05-04,2022-05-15,35,82,1,9.756,3.9
7475,10167,186,2022-05-04,2022-06-05,44,370,5,4.797000000000001,0.0
7383,10168,184,2022-05-04,2022-05-11,13,500,1,28.737000000000002,0.0
1156,10169,29,2022-05-04,2022-05-27,7,457,1,12.17,19.47
14486,10170,352,2022-05-04,2022-05-21,34,398,2,1.87,1.87
9870,10171,242,2022-05-05,2022-05-05,35,327,5,9.756,0.0
9523,10172,233,2022-05-05,2022-05-18,5,30,3,8.397,5.04
7307,10173,182,2022-05-05,2022-05-07,36,153,1,12.35,0.0
8803,10174,216,2022-05-05,2022-05-12,32,389,5,6.939,0.0
9342,10175,229,2022-05-05,2022-05-11,13,464,3,28.737000000000002,0.0
6498,10176,162,2022-05-05,2022-05-13,32,575,2,6.939,0.69
3296,10177,84,2022-05-05,2022-05-08,37,46,4,3.1,0.0
8090,10178,200,2022-05-05,2022-05-09,1,257,4,9.873000000000001,0.0
13793,10179,336,2022-05-05,2022-05-07,1,588,2,10.97,0.0
10248,10180,251,2022-05-05,2022-05-08,13,546,1,28.737000000000002,0.0
13131,10181,321,2022-05-05,2022-05-05,13,184,2,28.737000000000002,0.0
11304,10182,276,2022-05-05,2022-05-07,11,123,2,3.99,0.0
3999,10183,101,2022-05-05,2022-05-05,6,427,4,7.155,0.0
12871,10184,314,2022-05-05,,1,208,3,10.97,
17341,10185,423,2022-05-05,2022-06-28,25,178,2,3.77,6.03
4988,10186,125,2022-05-05,2022-05-05,21,249,4,43.33,0.0
13548,10187,331,2022-05-05,2022-05-08,13,114,1,28.737000000000002,0.0
6076,10188,151,2022-05-05,2022-05-05,31,356,4,7.2,0.0
17294,10189,421,2022-05-05,2022-05-10,10,196,3,16.191,0.0
12895,10190,315,2022-05-05,2022-05-07,7,302,1,12.17,0.0
18188,10191,443,2022-05-05,2022-06-02,33,365,3,9.54,20.03
3072,10192,78,2022-05-05,2022-05-07,21,199,5,38.997,0.0
17254,10193,420,2022-05-05,2022-05-10,29,577,1,19.27,0.0
13929,10194,339,2022-05-05,2022-05-15,19,8,4,13.33,4.0
8845,10195,217,2022-05-05,2022-05-12,32,141,3,6.939,0.0
14177,10196,345,2022-05-05,2022-05-08,22,417,4,13.14,0.0
9626,10197,236,2022-05-05,2022-05-05,44,265,4,4.797000000000001,0.0
14018,10198,341,2022-05-05,2022-05-08,25,90,4,3.3930000000000002,0.0
13972,10199,340,2022-05-05,2022-05-08,10,338,1,17.99,0.0
20453,10200,497,2022-05-05,2022-05-08,4,114,2,10.215,0.0
11388,10201,278,2022-05-05,2022-05-13,6,17,3,7.95,0.8
15470,10202,375,2022-05-06,2022-05-12,2,292,1,3.8970000000000002,0.0
10373,10203,254,2022-05-06,2022-05-19,36,353,5,11.115,6.67
18564,10204,452,2022-05-06,2022-05-08,36,380,5,11.115,0.0
16027,10205,389,2022-05-06,2022-05-07,10,326,1,16.191,0.0
16087,10206,391,2022-05-06,2022-05-11,22,267,4,13.14,0.0
14142,10207,344,2022-05-06,2022-05-11,22,200,2,14.6,0.0
15070,10208,365,2022-05-06,2022-05-08,22,9,1,13.14,0.0
5872,10209,146,2022-05-06,2022-05-15,13,123,5,31.93,6.39
12277,10210,300,2022-05-06,2022-05-11,13,582,5,31.93,0.0
10330,10211,253,2022-05-06,2022-05-10,13,311,5,28.737000000000002,0.0
10589,10212,259,2022-05-06,2022-05-09,24,553,2,11.322000000000001,0.0
4862,10213,121,2022-05-06,2022-05-06,4,323,2,11.35,0.0
8492,10214,209,2022-05-06,2022-05-12,27,438,5,5.0,0.0
5396,10215,135,2022-05-06,2022-05-12,32,176,2,6.939,0.0
3118,10216,79,2022-05-06,2022-05-17,42,456,5,8.0,3.2
4251,10217,107,2022-05-06,2022-05-19,36,459,4,12.35,7.41
631,10218,16,2022-05-06,2022-05-10,13,470,4,31.93,0.0
1698,10219,42,2022-05-06,2022-05-21,26,181,1,20.997,16.8
18526,10220,451,2022-05-06,2022-05-12,19,7,5,11.997,0.0
5271,10221,132,2022-05-06,2022-05-07,13,44,1,28.737000000000002,0.0
3178,10222,81,2022-05-07,2022-05-12,13,509,1,31.93,0.0
15364,10223,372,2022-05-07,2022-07-20,39,348,3,2.47,1.48
17700,10224,431,2022-05-07,2022-06-07,32,134,4,6.939,0.0
10003,10225,245,2022-05-07,2022-05-08,13,316,4,28.737000000000002,0.0
8047,10226,199,2022-05-07,2022-05-14,39,132,5,2.47,0.0
10882,10227,266,2022-05-07,2022-05-09,32,21,2,6.939,0.0
14682,10228,356,2022-05-07,2022-05-16,2,268,5,4.33,0.87
6116,10229,152,2022-05-07,2022-05-18,9,223,5,27.33,10.93
29,10230,1,2022-05-07,2022-05-13,6,103,2,7.155,0.0
3507,10231,89,2022-05-07,2022-05-07,27,191,5,4.5,0.0
16956,10232,413,2022-05-07,2022-05-07,7,431,1,12.17,0.0
5573,10233,139,2022-05-07,2022-05-27,25,57,4,3.77,4.9
3814,10234,96,2022-05-07,2022-05-12,22,462,3,13.14,0.0
779,10235,20,2022-05-07,2022-05-12,13,79,5,28.737000000000002,0.0
16630,10236,405,2022-05-07,2022-05-18,21,530,3,38.997,15.6
15516,10237,376,2022-05-07,2022-05-11,13,576,3,28.737000000000002,0.0
5107,10238,128,2022-05-07,2022-05-11,38,232,4,15.99,0.0
1064,10239,27,2022-05-07,2022-05-07,37,494,5,2.79,0.0
18884,10240,460,2022-05-07,2022-05-10,25,45,1,3.77,0.0
15251,10241,369,2022-05-07,2022-05-16,1,531,1,9.873000000000001,1.97
14276,10242,347,2022-05-07,2022-05-10,35,203,3,10.84,0.0
1546,10243,38,2022-05-07,2022-05-19,10,374,5,17.99,8.99
14893,10244,361,2022-05-07,2022-05-09,22,561,1,14.6,0.0
15671,10245,381,2022-05-07,2022-05-08,29,197,2,17.343,0.0
6371,10246,159,2022-05-07,2022-05-08,5,113,3,8.397,0.0
14226,10247,346,2022-05-07,2022-05-07,7,41,2,12.17,0.0
1287,10248,32,2022-05-08,2022-05-21,32,115,1,6.939,4.16
16310,10249,397,2022-05-08,2022-05-08,22,519,1,14.6,0.0
10499,10250,257,2022-05-08,2022-05-08,32,109,1,6.939,0.0
15319,10251,371,2022-05-08,2022-06-23,42,133,1,7.2,5.76
2342,10252,59,2022-05-08,2022-05-14,10,429,1,17.99,0.0
10416,10253,255,2022-05-08,2022-05-12,13,541,1,28.737000000000002,0.0
8323,10254,205,2022-05-08,2022-05-12,28,549,1,8.67,0.0
17387,10255,424,2022-05-08,2022-05-08,31,196,1,7.2,0.0
6738,10256,168,2022-05-08,2022-05-09,1,263,1,9.873000000000001,0.0
3340,10257,85,2022-05-08,2022-05-17,32,113,1,6.939,1.39
732,10258,19,2022-05-08,2022-05-08,4,63,1,10.215,0.0
17746,10259,432,2022-05-08,2022-05-17,7,549,1,12.17,2.43
5685,10260,142,2022-05-08,2022-05-08,29,429,1,19.27,0.0
7308,10261,182,2022-05-08,2022-05-15,36,588,1,12.35,0.0
19942,10262,485,2022-05-08,2022-06-25,27,64,1,4.5,4.5
9706,10263,238,2022-05-08,2022-05-11,13,114,1,28.737000000000002,0.0
1065,10264,27,2022-05-08,2022-05-09,37,527,1,2.79,0.0
4568,10265,114,2022-05-08,2022-05-13,4,247,1,10.215,0.0
15925,10266,387,2022-05-08,2022-05-08,37,505,1,2.79,0.0
15643,10267,380,2022-05-08,2022-05-09,23,437,1,1.53,0.0
18139,10268,442,2022-05-08,2022-05-08,7,53,1,10.953,0.0
16471,10269,401,2022-05-08,2022-05-19,48,318,1,10.8,4.32
8129,10270,201,2022-05-08,2022-05-13,4,268,1,11.35,0.0
2708,10271,68,2022-05-08,2022-05-09,30,107,1,18.52,0.0
8885,10272,218,2022-05-08,2022-05-12,5,549,1,9.33,0.0
17994,10273,438,2022-05-09,2022-05-14,19,399,4,13.33,0.0
6077,10274,151,2022-05-09,2022-05-09,31,438,4,8.0,0.0
